timesOfRecord time Db Dp Bdensity Pdensity effDb effDp PDI
2548 2547.94 7 102 14135.4 7.59682e+06 3.39503 12.378 0.00153653
2549 2548.11 8 102 14765.4 7.55107e+06 4.14442 11.8626 0.00151975
2550 2549.21 8 106 19852.6 7.34992e+06 4.07683 11.645 0.00140295
2551 2550.07 8 109 24786.5 7.34066e+06 3.78814 11.4197 0.00130727
2552 2551.23 8 109 32369.9 7.57813e+06 3.60095 10.8734 0.00117371
2553 2552.7 8 108 40536.3 8.35453e+06 3.85211 10.0971 0.00102303
2554 2553.27 9 108 42105 8.78988e+06 4.35972 10.437 0.000983031
2555 2554.42 9 108 41785.1 9.80711e+06 4.60783 9.59751 0.000960221
2556 2555.99 9 109 35122.4 1.11089e+07 5.64708 9.65868 0.00112999
2557 2556.18 9 110 34154 1.12333e+07 5.16809 10.2602 0.00117132
2558 2557.06 10 113 29860.6 1.16755e+07 5.65779 10.3277 0.00142204
2559 2558.41 11 114 25640.4 1.1939e+07 7.40315 10.3961 0.00186735
2560 2559.27 12 117 25203.9 1.19089e+07 8.13265 10.5717 0.00199438
2561 2560.43 12 118 27924.6 1.17561e+07 7.21656 10.9461 0.00175423
2562 2561.33 12 120 32808.1 1.16514e+07 5.95905 11.2291 0.00134091
2563 2562.89 15 116 45783.6 1.17759e+07 4.2667 11.8536 0.000667466
2564 2563.89 14 115 53832.3 1.22365e+07 4.04205 12.091 0.000393695
2565 2564.09 14 116 54873.8 1.23733e+07 4.56474 12.5088 0.000353524
2566 2565 14 122 56471.7 1.31701e+07 4.42781 12.5605 0.000216994
2567 2566.16 15 123 50193.8 1.44062e+07 4.44949 12.4036 0.000121863
2568 2567.08 15 124 40942.3 1.52486e+07 4.49348 12.1314 8.33266e-05
2569 2568.14 12 125 29774.4 1.57719e+07 4.88918 11.7765 6.00254e-05
2570 2569.65 11 125 18114.5 1.5569e+07 5.44584 11.6711 5.63045e-05
2571 2570.97 11 123 12468.4 1.47616e+07 5.65069 11.775 0.000135004
2572 2571.56 11 123 10967.6 1.43027e+07 4.90664 11.56 0.000274181
2573 2572.86 11 117 9209.55 1.32049e+07 5.39033 11.7915 0.00167915
2574 2573.86 10 111 9130.23 1.2356e+07 5.63377 11.7633 0.00637149
2575 2574.14 10 109 9315.41 1.21292e+07 5.8081 11.1851 0.0089271
2576 2575.14 10 108 10967.2 1.13393e+07 6.54371 11.7117 0.0263331
2577 2576.48 10 107 17094.3 1.04103e+07 7.28769 11.6712 0.0754123
2578 2577.48 10 105 27323.9 9.8604e+06 6.69735 11.6958 0.124325
2579 2578.48 10 105 46012 9.4949e+06 6.77519 11.6559 0.169863
2580 2579.48 10 104 77746.3 9.42217e+06 5.33245 12.2755 0.201328
2581 2580.05 10 104 99703.2 9.60587e+06 6.44676 12.7226 0.210355
2582 2581.07 10 109 132923 1.06065e+07 7.90476 14.8546 0.207557
2583 2582.14 13 110 140246 1.29956e+07 8.69101 15.6205 0.184867
2584 2583.05 12 119 119257 1.60532e+07 10.1951 16.2357 0.164173
2585 2584.05 12 126 84444.3 1.92879e+07 14.5064 14.9173 0.148644
2586 2585 13 133 57390 2.11702e+07 18.2776 14.3352 0.134032
2587 2586.14 12 137 37530.9 2.18574e+07 15.2336 14.058 0.113257
2588 2587.64 10 137 23245.9 2.12428e+07 15.2443 13.6504 0.0916643
2589 2588.64 9 135 17858 2.03403e+07 13.3581 13.4765 0.082928
2590 2589.95 10 132 13698.8 1.89078e+07 11.5965 13.2001 0.0757024
2591 2590.68 11 132 12290.3 1.80544e+07 10.2494 12.7957 0.0727973
2592 2591.63 11 129 11180.1 1.69623e+07 10.0194 12.7794 0.0697403
2593 2592.24 11 127 10818.3 1.62748e+07 9.3779 12.3494 0.0680071
2594 2593.24 11 122 10750.7 1.5201e+07 9.24079 12.4389 0.0653665
2595 2594.14 11 118 11276.5 1.4306e+07 9.07991 12.1157 0.0630849
2596 2595.69 11 118 13991.6 1.29489e+07 9.7493 11.5529 0.0596901
2597 2596.15 11 118 15482 1.25969e+07 10.6516 11.2027 0.0591976
2598 2597.67 11 112 25130 1.16172e+07 9.76646 11.0622 0.0628204
2599 2598.05 11 111 29319.2 1.14229e+07 11.1925 10.5916 0.0655665
2600 2599.8 12 110 68336.9 1.08419e+07 5.47734 10.47 0.0850217
2601 2600.13 12 110 80020.4 1.08089e+07 6.75241 10.3128 0.0886036
2602 2601.16 14 110 123798 1.09504e+07 5.80855 10.956 0.0950782
2603 2602.06 15 109 157879 1.168e+07 5.49953 12.9744 0.0907307
2604 2603.13 17 107 161446 1.41483e+07 5.35402 17.8792 0.0717851
2605 2604.08 18 111 120329 1.81483e+07 5.34027 23.644 0.0517567
2606 2605.08 15 115 62927.6 2.20088e+07 5.29229 25.7026 0.0385656
2607 2606.13 13 123 26434.3 2.32704e+07 5.43512 25.8955 0.0326522
2608 2607.38 9 126 9406.79 2.2201e+07 9.37584 26.6803 0.0300808
2609 2608.43 8 123 4529.56 2.05178e+07 7.29692 26.832 0.0293316
2610 2609.43 8 112 2601.92 1.88067e+07 8.96649 27.9463 0.0291401
2611 2610.68 7 109 1587.56 1.67603e+07 7.26385 28.0835 0.0293277
2612 2611.56 7 109 1261.47 1.54143e+07 6.11388 27.7912 0.0296718
2613 2612.56 7 104 1084.46 1.40028e+07 5.63284 28.133 0.0302398
2614 2613.1 7 102 1045.38 1.32839e+07 5.0108 26.8876 0.0306205
2615 2614.1 7 99 1054.56 1.20616e+07 4.81596 28.1213 0.0314262
2616 2615.1 7 98 1164.18 1.0954e+07 4.44299 28.0972 0.0323482
2617 2616.1 7 96 1393 9.95427e+06 4.15531 28.0581 0.0333523
2618 2617.1 7 95 1790.38 9.05612e+06 3.93261 27.9979 0.0343968
2619 2618.1 7 94 2450.41 8.25498e+06 3.76094 27.9054 0.0354294
2620 2619.1 7 91 3540.57 7.54888e+06 3.63112 27.7602 0.0363796
2621 2620.42 7 90 6142.27 6.77026e+06 3.51619 27.4277 0.0373296
2622 2621.42 7 89 9689.97 6.30473e+06 3.47048 26.9844 0.0376066
2623 2622.49 8 89 16082.9 5.95821e+06 3.46933 26.1892 0.0371496
2624 2623.85 8 90 29973.2 5.8444e+06 3.5713 24.4297 0.0347648
2625 2624.7 8 92 42549.4 6.05754e+06 4.0054 22.8031 0.0318511
2626 2625.42 8 93 54168.4 6.48289e+06 4.38283 21.4129 0.0285877
2627 2626.29 9 95 65924.9 7.38501e+06 5.09493 20.2143 0.024056
2628 2627.15 10 99 70639.1 8.74384e+06 5.70708 19.6488 0.0197054
2629 2628.06 10 102 65648.3 1.05125e+07 6.31104 18.2417 0.0161316
2630 2629.01 12 102 52241.7 1.23321e+07 7.32584 17.6051 0.0137698
2631 2630.82 11 106 26763.3 1.41458e+07 10.7049 17.4226 0.012219
2632 2631.38 11 107 21607.5 1.42179e+07 9.56803 17.8828 0.0121151
2633 2632.38 11 107 15237.1 1.39586e+07 11.9983 18.0411 0.0119887
2634 2633.16 11 107 12234.9 1.35331e+07 10.7299 18.1001 0.0118094
2635 2634.01 11 108 10196.8 1.29506e+07 10.4521 18.1753 0.0114594
2636 2635.13 11 106 8827.53 1.21153e+07 9.64498 18.2767 0.0107554
2637 2636.85 11 104 8584.4 1.08472e+07 7.72949 18.055 0.0092989
2638 2637.13 11 105 8717.98 1.06508e+07 7.56512 17.1678 0.00903603
2639 2638.55 11 102 10126.3 9.75373e+06 6.31084 17.6411 0.00770329
2640 2639.49 11 101 11806.7 9.25808e+06 5.80111 17.2524 0.00684268
2641 2640.49 11 101 14391.7 8.83189e+06 5.31355 16.8798 0.00596216
2642 2641.49 11 100 17929 8.53096e+06 5.00874 16.3305 0.00512539
2643 2642.18 12 101 20915.6 8.40926e+06 5.69464 15.5769 0.00457229
2644 2643.08 12 102 25459.1 8.37051e+06 4.88474 15.2 0.00389335
2645 2644.31 14 102 32080.8 8.57264e+06 5.43553 14.3935 0.003039
2646 2645.28 14 103 36738 8.9523e+06 5.21681 13.5898 0.00245155
2647 2646.23 14 105 39629.1 9.50054e+06 5.75599 13.4191 0.00197219
2648 2647.05 14 107 40351.1 1.00703e+07 5.94222 12.7393 0.00165408
2649 2648.44 14 112 38129.4 1.10583e+07 6.95208 12.3152 0.00137954
2650 2649.15 14 114 36134.1 1.14961e+07 7.45358 12.618 0.00141618
2651 2650.13 13 117 33583.3 1.19557e+07 8.3266 12.791 0.00175387
2652 2651.02 12 119 32230.1 1.22227e+07 8.92976 12.9321 0.00239983
2653 2652.28 12 120 32439.5 1.24253e+07 8.25821 13.1991 0.00368146
2654 2653.09 12 122 33805.6 1.25126e+07 7.04964 13.4192 0.00446596
2655 2654.96 12 122 38064.1 1.28298e+07 5.17483 13.9149 0.00526471
2656 2655.16 12 123 38368.9 1.28823e+07 5.32271 14.1287 0.00525938
2657 2656.16 12 120 38920.9 1.32055e+07 4.8335 13.9983 0.0050443
2658 2657.63 13 121 35743.3 1.37532e+07 4.84492 13.9152 0.0044227
2659 2659 13 118 29694 1.41022e+07 5.06165 13.6808 0.00382359
2660 2659.23 13 118 28597.6 1.41282e+07 4.50307 13.8147 0.00373242
2661 2660.17 13 118 24275.9 1.41229e+07 4.46728 13.5981 0.0034026
2662 2661.09 12 118 20535.2 1.39466e+07 4.72752 13.4696 0.00313455
2663 2662.51 12 118 16214.7 1.3403e+07 4.97058 13.4379 0.00281112
2664 2663.19 10 119 14794.8 1.30634e+07 4.60056 13.2463 0.00268242
2665 2664.4 10 116 13104.9 1.23881e+07 4.62266 13.2935 0.00248733
2666 2665.03 10 116 12602.5 1.20188e+07 4.36042 13.0043 0.00239548
2667 2666.1 9 108 12258.2 1.14023e+07 4.31486 13.1 0.00225032
2668 2667.1 9 108 12464.8 1.08547e+07 4.16893 12.9548 0.00212048
2669 2668.47 9 108 13537.9 1.01889e+07 4.13055 12.4519 0.00194664
2670 2669.73 9 107 15381.5 9.68529e+06 3.97591 12.4398 0.0017885
2671 2670.57 9 108 17064.8 9.42837e+06 4.06025 12.1573 0.0016912
2672 2671.21 9 108 18607.1 9.27713e+06 4.2098 11.9254 0.00162606
2673 2672.02 9 109 20832.9 9.14979e+06 4.31253 11.7324 0.00156804
2674 2673.04 9 110 24013.5 9.09646e+06 4.59824 11.4616 0.00156747
2675 2674.04 9 108 27481.9 9.1679e+06 4.66137 11.199 0.00172092
2676 2675.49 9 110 32452 9.49866e+06 5.45107 10.7901 0.00252868
2677 2676.14 10 110 34430.8 9.72519e+06 6.16421 10.7568 0.00327623
2678 2677.09 12 112 36907.4 1.01303e+07 7.13211 10.7255 0.00505632
2679 2678.12 12 114 39047.9 1.06377e+07 8.06654 10.7069 0.00810202
2680 2679.12 12 114 40595.7 1.11728e+07 8.25815 10.2854 0.0121231
2681 2680.03 12 118 41313.1 1.16754e+07 8.3108 10.4498 0.0161987
2682 2681.06 12 119 41125.1 1.22593e+07 7.73521 10.2977 0.0205582
2683 2682.13 12 120 39424.6 1.28339e+07 7.0571 10.1331 0.0238504
2684 2683.61 13 113 34405.6 1.34907e+07 6.75197 9.56355 0.0261861
2685 2684.96 13 112 28423.3 1.38015e+07 6.59855 9.29069 0.0268184
2686 2685.04 13 113 28055.7 1.38091e+07 5.71648 9.39573 0.0268325
2687 2686.26 13 112 23059.6 1.37671e+07 5.67288 9.09353 0.0268863
2688 2687.32 12 113 19537.9 1.35171e+07 5.67171 8.90781 0.0268315
2689 2688.12 12 114 17426.4 1.32246e+07 5.93996 8.86844 0.0267717
2690 2689.03 12 114 15663.7 1.28205e+07 5.87775 8.79335 0.0266819
2691 2690.06 11 114 14387.9 1.23059e+07 5.77382 8.71588 0.0265143
2692 2691.06 11 112 13835.2 1.17818e+07 5.65648 8.60939 0.0262514
2693 2692.45 11 101 14287.6 1.10707e+07 5.73603 8.44666 0.0261188
2694 2693.28 11 101 15476.7 1.06756e+07 6.10483 8.27878 0.0274573
2695 2694.18 11 103 17975.1 1.02958e+07 7.41635 7.99369 0.0335502
2696 2695.18 11 101 23480.4 9.93636e+06 7.87518 8.0991 0.0534108
2697 2696.13 12 102 33536.7 9.67763e+06 10.5721 7.83774 0.0916793
2698 2697.42 12 105 61198.3 9.50939e+06 7.97867 7.99461 0.161057
2699 2698.09 14 103 83960.8 9.54939e+06 8.26578 8.23551 0.192476
2700 2699.09 14 101 130617 9.94229e+06 5.41992 9.03401 0.21574
2701 2700.08 14 104 158542 1.1267e+07 7.20345 11.8667 0.200936
2702 2701.01 15 111 149345 1.40767e+07 7.23182 15.9696 0.15971
2703 2702.26 14 118 87115.8 1.93532e+07 8.69633 17.5208 0.112858
2704 2703.19 9 124 45103.6 2.18037e+07 8.88838 18.3171 0.101357
2705 2704.04 11 128 23756.3 2.22158e+07 8.99996 18.4418 0.104223
2706 2705.9 9 129 7992.4 2.02065e+07 18.3583 19.5038 0.118289
2707 2706.51 9 125 6534.02 1.928e+07 12.5201 19.1809 0.114554
2708 2707.51 9 116 5507.22 1.77535e+07 9.95506 19.927 0.0969857
2709 2708.51 9 109 5490.02 1.63028e+07 6.69192 20.0341 0.0734426
2710 2709.51 9 106 6199.21 1.49716e+07 5.01141 20.1012 0.0521853
2711 2710.06 10 107 6904.93 1.42911e+07 4.87312 19.0966 0.042608
2712 2711.06 10 101 8847.14 1.3182e+07 3.8238 20.1574 0.0294131
2713 2712.06 10 100 11904.7 1.22335e+07 3.46476 20.1549 0.020386
2714 2713.13 10 99 16787 1.14258e+07 4.10283 19.0541 0.0139378
2715 2714.38 11 96 25201.6 1.07908e+07 3.75996 19.2553 0.00898607
2716 2715.38 11 94 33883.4 1.05903e+07 3.19522 19.3109 0.00632369
2717 2716.77 12 92 45544.9 1.08896e+07 3.58604 18.0306 0.00380814
2718 2717.48 13 92 49071 1.13202e+07 3.90264 17.3851 0.00291718
2719 2718.62 13 91 48797.2 1.23142e+07 4.15594 15.69 0.00189672
2720 2719.32 14 90 45001.2 1.29838e+07 4.36469 15.6361 0.00147542
2721 2720.32 14 94 36771.4 1.37962e+07 4.52938 15.0638 0.00106485
2722 2721.39 14 99 27628.8 1.42552e+07 4.59579 14.6933 0.000798682
2723 2722.15 14 100 22131.8 1.42906e+07 4.51364 14.5196 0.000676114
2724 2723.15 13 98 16569.4 1.40275e+07 5.53664 14.4759 0.000568763
2725 2724.77 13 95 11338.6 1.31145e+07 5.11564 14.5473 0.000477817
2726 2725.05 13 95 10790.4 1.2926e+07 4.26751 14.0501 0.000469321
2727 2726.22 13 92 9191.75 1.20825e+07 4.17591 13.9053 0.000449991
2728 2727.46 13 89 8532.91 1.11926e+07 4.15979 14.0277 0.000454142
2729 2728.06 13 86 8505.95 1.07758e+07 4.09247 14.0206 0.000463764
2730 2729.06 13 82 8851.71 1.01213e+07 3.93635 14.2714 0.000489701
2731 2730.74 13 80 10584.9 9.17169e+06 3.67401 13.9962 0.00055874
2732 2731.84 14 79 12614 8.68528e+06 3.57101 13.7514 0.000619473
2733 2732.01 14 80 13016.6 8.61764e+06 4.05085 13.1598 0.000630579
2734 2733.32 15 81 16733.5 8.22888e+06 3.94333 13.018 0.000724337
2735 2734.32 15 80 20530.2 8.0786e+06 3.55466 12.9512 0.000815834
2736 2735.52 15 81 25946.4 8.10141e+06 3.68746 12.4476 0.000971573
2737 2736.7 16 81 31453.2 8.36728e+06 3.95034 11.9333 0.00123578
2738 2737.62 16 83 35078.6 8.74734e+06 4.33466 11.6042 0.00162143
2739 2738.38 16 84 37106 9.1645e+06 4.79351 11.4676 0.00219535
2740 2739.36 16 89 38002.6 9.78565e+06 5.52527 11.5627 0.00362597
2741 2740.61 17 92 36891.4 1.05932e+07 6.80191 11.3203 0.00788915
2742 2741.17 17 93 35950 1.09191e+07 7.57613 11.5244 0.0114128
2743 2742.01 17 96 34515.4 1.13422e+07 9.09022 11.8238 0.0198092
2744 2743.65 17 101 33230 1.18998e+07 13.9548 11.8489 0.0488853
2745 2744.52 17 104 33757.5 1.20945e+07 15.7408 12.0909 0.0690492
2746 2745.36 18 105 34967.8 1.22617e+07 16.1385 12.3114 0.0878185
2747 2746.44 18 108 36986.3 1.2496e+07 15.28 12.5627 0.105552
2748 2747.07 18 106 38061.2 1.26632e+07 14.8534 12.7577 0.111461
2749 2748.13 19 104 39064.6 1.29997e+07 13.9249 12.8124 0.114082
2750 2749.75 16 102 37472.9 1.35924e+07 14.0694 12.8146 0.105458
2751 2750.01 16 102 36887.8 1.36812e+07 13.7521 13.0815 0.103278
2752 2751.97 15 100 30756.4 1.4137e+07 15.794 12.9121 0.0854205
2753 2752.97 14 98 27568.1 1.41618e+07 16.5981 12.988 0.0775994
2754 2753.26 14 100 26768.9 1.4141e+07 15.4837 13.0138 0.0756919
2755 2754.34 13 102 24338.6 1.39732e+07 16.3353 13.0324 0.0704748
2756 2755.35 12 102 22818.4 1.37144e+07 17.0988 13.1666 0.0684064
2757 2756.36 11 103 22113.2 1.34021e+07 16.3852 13.2014 0.0689449
2758 2757.59 11 103 22206.5 1.29968e+07 15.1162 13.2458 0.07217
2759 2758.71 12 102 23052.2 1.26578e+07 13.8343 13.206 0.0761222
2760 2759.79 12 99 24366 1.23896e+07 12.7144 13.1639 0.0795554
2761 2760.14 11 100 24859.5 1.23175e+07 12.8466 12.9695 0.080443
2762 2761.78 11 101 27264.9 1.21037e+07 11.3793 12.8939 0.0822141
2763 2762.06 11 104 27625.2 1.2088e+07 11.8361 12.7528 0.0820902
2764 2763.16 11 105 28780.3 1.20785e+07 11.0039 12.589 0.0804705
2765 2764.07 11 107 29200.6 1.21245e+07 11.0966 12.3854 0.0779087
2766 2765.91 11 107 28316.9 1.22794e+07 11.1095 11.8442 0.0707143
2767 2766.29 11 109 27873 1.23084e+07 10.9312 11.801 0.0690523
2768 2767.57 11 110 25905.2 1.23633e+07 11.3905 11.4375 0.0634308
2769 2768.36 11 113 24534.4 1.23496e+07 11.2212 11.2637 0.0601182
2770 2769.31 11 110 22858.3 1.22771e+07 11.7585 11.0728 0.0563756
2771 2770.19 11 112 21456.7 1.21555e+07 11.8456 10.9054 0.0532182
2772 2771.19 11 109 20111.4 1.19613e+07 12.1913 10.7579 0.0499558
2773 2772.14 11 107 19160.7 1.17344e+07 12.3077 10.5962 0.0471774
2774 2773.17 11 108 18517 1.14582e+07 12.1776 10.2446 0.0444593
2775 2774.04 11 106 18292.7 1.12179e+07 12.6853 10.2625 0.0423912
2776 2775.53 12 102 18584.2 1.08181e+07 13.2103 10.0348 0.0391431
2777 2776.69 12 103 19412.1 1.05455e+07 13.8353 9.79527 0.0367202
2778 2777.69 12 103 20569.6 1.03548e+07 14.5121 9.62325 0.0345511
2779 2778.22 12 104 21344.2 1.02755e+07 15.4382 9.44148 0.0333206
2780 2779.19 14 106 23126 1.01712e+07 16.849 9.26301 0.0307548
2781 2780.02 15 108 25093.3 1.01308e+07 18.544 9.12937 0.0281391
2782 2781.04 16 108 28262.3 1.0151e+07 19.4196 9.01545 0.0242575
2783 2782.22 17 109 33378.4 1.02828e+07 18.8696 8.96162 0.018976
2784 2783.22 17 109 39651.1 1.05038e+07 13.8661 8.91019 0.0142447
2785 2784.4 17 111 49733.6 1.0938e+07 9.90466 9.22817 0.00938425
2786 2785.35 17 114 59332.2 1.14722e+07 7.93479 9.88702 0.00668123
2787 2786.38 17 115 69739.8 1.23424e+07 5.80839 10.5353 0.00493553
2788 2787.06 18 116 73118.6 1.31265e+07 5.97009 12.0381 0.00430718
2789 2788.01 18 121 71113.8 1.44938e+07 5.53469 13.6853 0.00385318
2790 2789.39 17 109 54532.7 1.65591e+07 5.75645 15.069 0.0038579
2791 2790.08 17 111 43843.2 1.73071e+07 5.97842 15.6447 0.00415434
2792 2791.06 17 107 30289.3 1.7787e+07 5.33417 16.3762 0.00498009
2793 2792.26 16 108 19324.6 1.75077e+07 6.42145 16.6909 0.00677433
2794 2793.34 16 106 13801.6 1.67488e+07 6.80689 16.9064 0.00924686
2795 2794.72 16 104 10210.1 1.54563e+07 8.46676 17.6068 0.0137867
2796 2795.72 16 95 9163.49 1.44606e+07 8.63296 17.7378 0.0179056
2797 2796.72 16 92 9026.45 1.34914e+07 8.80713 17.8053 0.0224196
2798 2797.81 16 91 9795.37 1.25115e+07 8.83907 17.8269 0.027307
2799 2798.97 17 87 11797 1.15855e+07 8.52878 17.7977 0.0319164
2800 2799.09 17 88 12071.9 1.15026e+07 9.77335 16.7763 0.0323171
2801 2800.34 17 86 16162.7 1.07171e+07 7.78194 17.6848 0.0357846
2802 2801.56 18 83 22615.6 1.01847e+07 7.74023 17.167 0.0375159
2803 2802.56 18 80 30109.7 9.97385e+06 6.54813 17.1783 0.0376002
2804 2803.03 19 80 34153.2 9.96313e+06 7.55428 16.825 0.0372211
2805 2804.9 19 82 50822.6 1.05957e+07 6.2237 15.7298 0.0334916
2806 2805.78 19 83 55437.9 1.13205e+07 6.6132 14.9929 0.0309896
2807 2806.22 19 86 55945 1.17687e+07 7.07567 15.2232 0.0297733
2808 2807.08 19 91 53509.2 1.27364e+07 7.21792 14.5721 0.0277555
2809 2808.08 20 94 46019.8 1.38309e+07 7.56249 13.8312 0.0264217
2810 2809.07 21 97 36776.3 1.46165e+07 7.65261 13.4578 0.026504
2811 2810.64 23 97 23911.5 1.49916e+07 10.4849 12.7834 0.0294492
2812 2811.61 20 96 18522.6 1.47403e+07 10.8109 12.7987 0.0327303
2813 2812.97 19 95 13975.1 1.40163e+07 11.2188 12.7757 0.0385265
2814 2813.66 19 96 12615.4 1.35554e+07 10.6611 12.5642 0.0417949
2815 2814.66 19 92 11474.2 1.28503e+07 11.4248 12.6503 0.0465756
2816 2815.66 18 89 11118.1 1.21434e+07 11.5252 12.5306 0.0511491
2817 2816.35 18 88 11272.5 1.16743e+07 11.5684 12.0742 0.0540329
2818 2817.35 18 87 12044.8 1.10417e+07 11.715 12.2488 0.0576175
2819 2818.35 18 84 13519.1 1.0484e+07 11.8717 12.0274 0.0603009
2820 2819.41 18 82 15988.4 9.99463e+06 12.1274 11.7374 0.0619658
2821 2820.75 18 82 20738.3 9.56606e+06 12.6912 11.282 0.0621794
2822 2821.8 18 82 26099.7 9.40783e+06 13.4182 10.8549 0.0611415
2823 2822.69 18 83 31902.6 9.41916e+06 14.5717 10.4573 0.0601901
2824 2823.69 18 83 40261 9.61149e+06 15.0324 10.0404 0.0609111
2825 2824.06 18 85 43763.7 9.73655e+06 18.5516 10.1475 0.0623707
2826 2825.05 19 90 54758.6 1.02032e+07 16.9691 9.97197 0.0722048
2827 2826.05 21 93 68645.3 1.08572e+07 14.5475 10.2055 0.0938186
2828 2827.13 22 95 87533.5 1.17928e+07 10.1266 10.4959 0.128339
2829 2828.61 24 101 110317 1.36758e+07 8.37428 12.4136 0.167943
2830 2829.05 23 101 113210 1.44551e+07 8.6532 13.578 0.17314
2831 2830.36 23 103 104430 1.72966e+07 9.26626 16.1067 0.166513
2832 2831.07 24 105 91241.1 1.89459e+07 9.46082 16.7288 0.150131
2833 2832.41 20 107 62946.7 2.13215e+07 8.40598 16.5613 0.104875
2834 2833.08 17 108 50475.5 2.19734e+07 6.98463 16.2845 0.0819639
2835 2834.23 12 106 33610.4 2.22429e+07 6.2291 15.3121 0.0516344
2836 2835.98 10 102 18178.6 2.1111e+07 6.86412 14.6417 0.0261259
2837 2836.12 10 103 17445.3 2.09732e+07 4.90008 14.1109 0.0249259
2838 2837.4 10 102 12246.6 1.94832e+07 5.93597 14.3094 0.0163594
2839 2838.4 11 97 10007.6 1.82226e+07 5.37834 14.0914 0.012352
2840 2839.4 8 94 8752.52 1.69579e+07 4.91359 13.8817 0.00968766
2841 2840.32 8 92 8220.51 1.58378e+07 4.47285 13.5054 0.00803644
2842 2841.32 8 86 8163.42 1.46936e+07 4.2331 13.4507 0.00686251
2843 2842.32 8 85 8600.49 1.36439e+07 3.979 13.1969 0.00621916
2844 2843.32 8 84 9548.38 1.27005e+07 3.78505 12.9084 0.00607394
2845 2844.32 8 80 11084 1.18731e+07 3.64846 12.572 0.00646915
2846 2845.55 9 76 13959.9 1.10315e+07 3.56277 12.0719 0.00786547
2847 2846.18 10 77 15939.4 1.06802e+07 4.1673 11.2548 0.00907958
2848 2847.18 10 76 19952.2 1.02512e+07 3.62351 11.2241 0.0118341
2849 2848.11 10 77 24632.6 1.00079e+07 4.24359 10.4759 0.015505
2850 2849.33 10 78 32398.2 9.93997e+06 4.74793 9.79296 0.0219945
2851 2850.02 11 81 37456.1 1.00334e+07 5.58723 9.46049 0.0261124
2852 2851.56 12 79 53114.4 1.056e+07 6.10393 8.59708 0.0324617
2853 2852.43 13 79 66718.9 1.101e+07 6.51625 8.42048 0.0304639
2854 2853.37 14 80 87416.7 1.15697e+07 6.33355 8.71193 0.0231158
2855 2854.1 14 81 108377 1.20761e+07 5.59126 9.19446 0.0162075
2856 2855.12 13 83 137025 1.31195e+07 4.63346 10.4667 0.00889509
2857 2856.16 14 85 143429 1.53107e+07 4.46866 12.4904 0.00495199
2858 2857.04 14 93 117469 1.83184e+07 4.62369 17.0087 0.00376787
2859 2858.24 11 97 60114.3 2.21788e+07 8.35042 16.7032 0.00458499
2860 2859.18 13 100 31818.7 2.31722e+07 5.65469 18.8764 0.00796066
2861 2860.32 11 98 15015.4 2.25144e+07 7.45014 19.2336 0.0179564
2862 2861.12 10 99 10022.7 2.14638e+07 7.74664 19.2125 0.0297974
2863 2862.24 8 94 7014.71 1.97238e+07 13.3542 20.4627 0.0487855
2864 2863.02 8 88 6477.95 1.85065e+07 11.6544 19.4158 0.0567396
2865 2864.09 10 85 7080.28 1.69114e+07 10.8422 20.393 0.0552731
2866 2865.45 12 81 10212.8 1.51048e+07 7.17365 21.0717 0.0408594
2867 2866.45 12 80 14995.3 1.3977e+07 5.56693 21.3062 0.0298487
2868 2867.45 12 78 23067 1.30644e+07 4.65462 21.6391 0.0214317
2869 2868.3 12 78 33379.1 1.25075e+07 4.45408 21.8202 0.0162974
2870 2869 12 80 44205.6 1.22488e+07 4.71962 21.9953 0.0131297
2871 2870.82 13 78 73268.6 1.28208e+07 4.19976 22.7275 0.00773254
2872 2871.02 13 79 74959 1.30369e+07 5.06485 23.4875 0.00727862
2873 2872.2 13 81 73024.3 1.47852e+07 5.19422 21.735 0.0051792
2874 2873.13 16 85 59132.8 1.63839e+07 4.99834 21.5733 0.00409076
2875 2874.04 14 92 42097.3 1.7553e+07 5.38023 20.1794 0.00341527
2876 2875.16 13 95 25085.3 1.80034e+07 6.96725 19.2883 0.00295485
2877 2876.25 13 99 15277 1.75291e+07 5.11615 19.1092 0.00273202
2878 2877.25 13 97 10194.5 1.66529e+07 7.02245 19.5791 0.00262422
2879 2878.6 13 92 6766.58 1.52028e+07 6.10176 19.6452 0.00254993
2880 2879.6 13 88 5546.11 1.4086e+07 5.50549 19.6196 0.00252064
2881 2880.6 13 83 4981.22 1.30054e+07 5.03102 19.5549 0.0025106
2882 2881.6 13 81 4889.03 1.1991e+07 4.68952 19.4603 0.00255297
2883 2882.6 13 80 5227.15 1.10582e+07 4.49096 19.3371 0.00277297
2884 2883.72 13 75 6210.29 1.01248e+07 4.46226 19.1612 0.00365987
2885 2884.72 13 72 7883.34 9.39316e+06 4.6411 18.9618 0.00586115
2886 2885.72 13 72 10791.7 8.77071e+06 5.04143 18.7159 0.0107033
2887 2886.72 13 71 15812.2 8.274e+06 5.63763 18.4241 0.0196831
2888 2887.72 13 68 24456.3 7.93181e+06 6.26328 18.1125 0.0337726
2889 2888.72 13 68 38991 7.79491e+06 6.61451 17.8727 0.0524566
2890 2889.06 13 70 45516.3 7.81105e+06 9.01072 17.7009 0.0595959
2891 2890.29 13 72 76586.9 8.22247e+06 7.0146 18.4252 0.0834981
2892 2891.05 13 75 97783.8 8.89598e+06 8.5363 21.0968 0.0930998
