timesOfRecord time Db Dp Bdensity Pdensity effDb effDp PDI
3461 3460.3 136 0 316228 0 9.4542 -nan 0
3462 3461.3 136 0 316228 0 9.4542 -nan 0
3463 3462.3 136 0 316228 0 9.4542 -nan 0
3464 3463.3 136 0 316228 0 9.4542 -nan 0
3465 3464.3 136 0 316228 0 9.4542 -nan 0
3466 3465.3 136 0 316228 0 9.4542 -nan 0
3467 3466.3 136 0 316228 0 9.4542 -nan 0
3468 3467.3 136 0 316228 0 9.4542 -nan 0
3469 3468.3 136 0 316228 0 9.4542 -nan 0
3470 3469.3 136 0 316228 0 9.4542 -nan 0
3471 3470.3 136 0 316228 0 9.4542 -nan 0
3472 3471.3 136 0 316228 0 9.4542 -nan 0
3473 3472.3 136 0 316228 0 9.4542 -nan 0
3474 3473.3 136 0 316228 0 9.4542 -nan 0
3475 3474.3 136 0 316228 0 9.4542 -nan 0
3476 3475.3 136 0 316228 0 9.4542 -nan 0
3477 3476.3 136 0 316228 0 9.4542 -nan 0
3478 3477.3 136 0 316228 0 9.4542 -nan 0
3479 3478.3 136 0 316228 0 9.4542 -nan 0
3480 3479.3 136 0 316228 0 9.4542 -nan 0
3481 3480.3 136 0 316228 0 9.4542 -nan 0
3482 3481.3 136 0 316228 0 9.4542 -nan 0
3483 3482.3 136 0 316228 0 9.4542 -nan 0
3484 3483.3 136 0 316228 0 9.4542 -nan 0
3485 3484.3 136 0 316228 0 9.4542 -nan 0
3486 3485.3 136 0 316228 0 9.4542 -nan 0
3487 3486.3 136 0 316228 0 9.4542 -nan 0
3488 3487.3 136 0 316228 0 9.4542 -nan 0
3489 3488.3 136 0 316228 0 9.4542 -nan 0
3490 3489.3 136 0 316228 0 9.4542 -nan 0
3491 3490.3 136 0 316228 0 9.4542 -nan 0
3492 3491.3 136 0 316228 0 9.4542 -nan 0
3493 3492.3 136 0 316228 0 9.4542 -nan 0
3494 3493.3 136 0 316228 0 9.4542 -nan 0
3495 3494.3 136 0 316228 0 9.4542 -nan 0
3496 3495.3 136 0 316228 0 9.4542 -nan 0
3497 3496.3 136 0 316228 0 9.4542 -nan 0
3498 3497.3 136 0 316228 0 9.4542 -nan 0
3499 3498.3 136 0 316228 0 9.4542 -nan 0
3500 3499.3 136 0 316228 0 9.4542 -nan 0
3501 3500.3 136 0 316228 0 9.4542 -nan 0
3502 3501.3 136 0 316228 0 9.4542 -nan 0
3503 3502.3 136 0 316228 0 9.4542 -nan 0
3504 3503.3 136 0 316228 0 9.4542 -nan 0
3505 3504.3 136 0 316228 0 9.4542 -nan 0
3506 3505.3 136 0 316228 0 9.4542 -nan 0
3507 3506.3 136 0 316228 0 9.4542 -nan 0
3508 3507.3 136 0 316228 0 9.4542 -nan 0
3509 3508.3 136 0 316228 0 9.4542 -nan 0
3510 3509.3 136 0 316228 0 9.4542 -nan 0
3511 3510.3 136 0 316228 0 9.4542 -nan 0
3512 3511.3 136 0 316228 0 9.4542 -nan 0
3513 3512.3 136 0 316228 0 9.4542 -nan 0
3514 3513.3 136 0 316228 0 9.4542 -nan 0
3515 3514.3 136 0 316228 0 9.4542 -nan 0
3516 3515.3 136 0 316228 0 9.4542 -nan 0
3517 3516.3 136 0 316228 0 9.4542 -nan 0
3518 3517.3 136 0 316228 0 9.4542 -nan 0
3519 3518.3 136 0 316228 0 9.4542 -nan 0
3520 3519.3 136 0 316228 0 9.4542 -nan 0
3521 3520.3 136 0 316228 0 9.4542 -nan 0
3522 3521.3 136 0 316228 0 9.4542 -nan 0
3523 3522.3 136 0 316228 0 9.4542 -nan 0
3524 3523.3 136 0 316228 0 9.4542 -nan 0
3525 3524.3 136 0 316228 0 9.4542 -nan 0
3526 3525.3 136 0 316228 0 9.4542 -nan 0
3527 3526.3 136 0 316228 0 9.4542 -nan 0
3528 3527.3 136 0 316228 0 9.4542 -nan 0
3529 3528.3 136 0 316228 0 9.4542 -nan 0
3530 3529.3 136 0 316228 0 9.4542 -nan 0
3531 3530.3 136 0 316228 0 9.4542 -nan 0
3532 3531.3 136 0 316228 0 9.4542 -nan 0
3533 3532.3 136 0 316228 0 9.4542 -nan 0
3534 3533.3 136 0 316228 0 9.4542 -nan 0
3535 3534.3 136 0 316228 0 9.4542 -nan 0
3536 3535.3 136 0 316228 0 9.4542 -nan 0
3537 3536.3 136 0 316228 0 9.4542 -nan 0
3538 3537.3 136 0 316228 0 9.4542 -nan 0
3539 3538.3 136 0 316228 0 9.4542 -nan 0
3540 3539.3 136 0 316228 0 9.4542 -nan 0
3541 3540.3 136 0 316228 0 9.4542 -nan 0
3542 3541.3 136 0 316228 0 9.4542 -nan 0
3543 3542.3 136 0 316228 0 9.4542 -nan 0
3544 3543.3 136 0 316228 0 9.4542 -nan 0
3545 3544.3 136 0 316228 0 9.4542 -nan 0
3546 3545.3 136 0 316228 0 9.4542 -nan 0
3547 3546.3 136 0 316228 0 9.4542 -nan 0
3548 3547.3 136 0 316228 0 9.4542 -nan 0
3549 3548.3 136 0 316228 0 9.4542 -nan 0
3550 3549.3 136 0 316228 0 9.4542 -nan 0
3551 3550.3 136 0 316228 0 9.4542 -nan 0
3552 3551.3 136 0 316228 0 9.4542 -nan 0
3553 3552.3 136 0 316228 0 9.4542 -nan 0
3554 3553.3 136 0 316228 0 9.4542 -nan 0
3555 3554.3 136 0 316228 0 9.4542 -nan 0
3556 3555.3 136 0 316228 0 9.4542 -nan 0
3557 3556.3 136 0 316228 0 9.4542 -nan 0
3558 3557.3 136 0 316228 0 9.4542 -nan 0
3559 3558.3 136 0 316228 0 9.4542 -nan 0
3560 3559.3 136 0 316228 0 9.4542 -nan 0
3561 3560.3 136 0 316228 0 9.4542 -nan 0
3562 3561.3 136 0 316228 0 9.4542 -nan 0
3563 3562.3 136 0 316228 0 9.4542 -nan 0
3564 3563.3 136 0 316228 0 9.4542 -nan 0
3565 3564.3 136 0 316228 0 9.4542 -nan 0
3566 3565.3 136 0 316228 0 9.4542 -nan 0
3567 3566.3 136 0 316228 0 9.4542 -nan 0
3568 3567.3 136 0 316228 0 9.4542 -nan 0
3569 3568.3 136 0 316228 0 9.4542 -nan 0
3570 3569.3 136 0 316228 0 9.4542 -nan 0
3571 3570.3 136 0 316228 0 9.4542 -nan 0
3572 3571.3 136 0 316228 0 9.4542 -nan 0
3573 3572.3 136 0 316228 0 9.4542 -nan 0
3574 3573.3 136 0 316228 0 9.4542 -nan 0
3575 3574.3 136 0 316228 0 9.4542 -nan 0
3576 3575.3 136 0 316228 0 9.4542 -nan 0
3577 3576.3 136 0 316228 0 9.4542 -nan 0
3578 3577.3 136 0 316228 0 9.4542 -nan 0
3579 3578.3 136 0 316228 0 9.4542 -nan 0
3580 3579.3 136 0 316228 0 9.4542 -nan 0
3581 3580.3 136 0 316228 0 9.4542 -nan 0
3582 3581.3 136 0 316228 0 9.4542 -nan 0
3583 3582.3 136 0 316228 0 9.4542 -nan 0
3584 3583.3 136 0 316228 0 9.4542 -nan 0
3585 3584.3 136 0 316228 0 9.4542 -nan 0
3586 3585.3 136 0 316228 0 9.4542 -nan 0
3587 3586.3 136 0 316228 0 9.4542 -nan 0
3588 3587.3 136 0 316228 0 9.4542 -nan 0
3589 3588.3 136 0 316228 0 9.4542 -nan 0
3590 3589.3 136 0 316228 0 9.4542 -nan 0
3591 3590.3 136 0 316228 0 9.4542 -nan 0
3592 3591.3 136 0 316228 0 9.4542 -nan 0
3593 3592.3 136 0 316228 0 9.4542 -nan 0
3594 3593.3 136 0 316228 0 9.4542 -nan 0
3595 3594.3 136 0 316228 0 9.4542 -nan 0
3596 3595.3 136 0 316228 0 9.4542 -nan 0
3597 3596.3 136 0 316228 0 9.4542 -nan 0
3598 3597.3 136 0 316228 0 9.4542 -nan 0
3599 3598.3 136 0 316228 0 9.4542 -nan 0
3600 3599.3 136 0 316228 0 9.4542 -nan 0
3601 3600.3 136 0 316228 0 9.4542 -nan 0
3602 3601.3 136 0 316228 0 9.4542 -nan 0
3603 3602.3 136 0 316228 0 9.4542 -nan 0
3604 3603.3 136 0 316228 0 9.4542 -nan 0
3605 3604.3 136 0 316228 0 9.4542 -nan 0
3606 3605.3 136 0 316228 0 9.4542 -nan 0
3607 3606.3 136 0 316228 0 9.4542 -nan 0
3608 3607.3 136 0 316228 0 9.4542 -nan 0
3609 3608.3 136 0 316228 0 9.4542 -nan 0
3610 3609.3 136 0 316228 0 9.4542 -nan 0
3611 3610.3 136 0 316228 0 9.4542 -nan 0
3612 3611.3 136 0 316228 0 9.4542 -nan 0
3613 3612.3 136 0 316228 0 9.4542 -nan 0
3614 3613.3 136 0 316228 0 9.4542 -nan 0
3615 3614.3 136 0 316228 0 9.4542 -nan 0
3616 3615.3 136 0 316228 0 9.4542 -nan 0
3617 3616.3 136 0 316228 0 9.4542 -nan 0
3618 3617.3 136 0 316228 0 9.4542 -nan 0
3619 3618.3 136 0 316228 0 9.4542 -nan 0
3620 3619.3 136 0 316228 0 9.4542 -nan 0
3621 3620.3 136 0 316228 0 9.4542 -nan 0
3622 3621.3 136 0 316228 0 9.4542 -nan 0
3623 3622.3 136 0 316228 0 9.4542 -nan 0
3624 3623.3 136 0 316228 0 9.4542 -nan 0
3625 3624.3 136 0 316228 0 9.4542 -nan 0
3626 3625.3 136 0 316228 0 9.4542 -nan 0
3627 3626.3 136 0 316228 0 9.4542 -nan 0
3628 3627.3 136 0 316228 0 9.4542 -nan 0
3629 3628.3 136 0 316228 0 9.4542 -nan 0
3630 3629.3 136 0 316228 0 9.4542 -nan 0
3631 3630.3 136 0 316228 0 9.4542 -nan 0
3632 3631.3 136 0 316228 0 9.4542 -nan 0
3633 3632.3 136 0 316228 0 9.4542 -nan 0
3634 3633.3 136 0 316228 0 9.4542 -nan 0
3635 3634.3 136 0 316228 0 9.4542 -nan 0
3636 3635.3 136 0 316228 0 9.4542 -nan 0
3637 3636.3 136 0 316228 0 9.4542 -nan 0
3638 3637.3 136 0 316228 0 9.4542 -nan 0
3639 3638.3 136 0 316228 0 9.4542 -nan 0
3640 3639.3 136 0 316228 0 9.4542 -nan 0
3641 3640.3 136 0 316228 0 9.4542 -nan 0
3642 3641.3 136 0 316228 0 9.4542 -nan 0
3643 3642.3 136 0 316228 0 9.4542 -nan 0
3644 3643.3 136 0 316228 0 9.4542 -nan 0
3645 3644.3 136 0 316228 0 9.4542 -nan 0
3646 3645.3 136 0 316228 0 9.4542 -nan 0
3647 3646.3 136 0 316228 0 9.4542 -nan 0
3648 3647.3 136 0 316228 0 9.4542 -nan 0
3649 3648.3 136 0 316228 0 9.4542 -nan 0
3650 3649.3 136 0 316228 0 9.4542 -nan 0
3651 3650.3 136 0 316228 0 9.4542 -nan 0
3652 3651.3 136 0 316228 0 9.4542 -nan 0
3653 3652.3 136 0 316228 0 9.4542 -nan 0
3654 3653.3 136 0 316228 0 9.4542 -nan 0
3655 3654.3 136 0 316228 0 9.4542 -nan 0
3656 3655.3 136 0 316228 0 9.4542 -nan 0
3657 3656.3 136 0 316228 0 9.4542 -nan 0
3658 3657.3 136 0 316228 0 9.4542 -nan 0
3659 3658.3 136 0 316228 0 9.4542 -nan 0
3660 3659.3 136 0 316228 0 9.4542 -nan 0
3661 3660.3 136 0 316228 0 9.4542 -nan 0
3662 3661.3 136 0 316228 0 9.4542 -nan 0
3663 3662.3 136 0 316228 0 9.4542 -nan 0
3664 3663.3 136 0 316228 0 9.4542 -nan 0
3665 3664.3 136 0 316228 0 9.4542 -nan 0
3666 3665.3 136 0 316228 0 9.4542 -nan 0
3667 3666.3 136 0 316228 0 9.4542 -nan 0
3668 3667.3 136 0 316228 0 9.4542 -nan 0
3669 3668.3 136 0 316228 0 9.4542 -nan 0
3670 3669.3 136 0 316228 0 9.4542 -nan 0
3671 3670.3 136 0 316228 0 9.4542 -nan 0
3672 3671.3 136 0 316228 0 9.4542 -nan 0
3673 3672.3 136 0 316228 0 9.4542 -nan 0
3674 3673.3 136 0 316228 0 9.4542 -nan 0
3675 3674.3 136 0 316228 0 9.4542 -nan 0
3676 3675.3 136 0 316228 0 9.4542 -nan 0
3677 3676.3 136 0 316228 0 9.4542 -nan 0
3678 3677.3 136 0 316228 0 9.4542 -nan 0
3679 3678.3 136 0 316228 0 9.4542 -nan 0
3680 3679.3 136 0 316228 0 9.4542 -nan 0
3681 3680.3 136 0 316228 0 9.4542 -nan 0
3682 3681.3 136 0 316228 0 9.4542 -nan 0
3683 3682.3 136 0 316228 0 9.4542 -nan 0
3684 3683.3 136 0 316228 0 9.4542 -nan 0
3685 3684.3 136 0 316228 0 9.4542 -nan 0
3686 3685.3 136 0 316228 0 9.4542 -nan 0
3687 3686.3 136 0 316228 0 9.4542 -nan 0
3688 3687.3 136 0 316228 0 9.4542 -nan 0
3689 3688.3 136 0 316228 0 9.4542 -nan 0
3690 3689.3 136 0 316228 0 9.4542 -nan 0
3691 3690.3 136 0 316228 0 9.4542 -nan 0
3692 3691.3 136 0 316228 0 9.4542 -nan 0
3693 3692.3 136 0 316228 0 9.4542 -nan 0
3694 3693.3 136 0 316228 0 9.4542 -nan 0
3695 3694.3 136 0 316228 0 9.4542 -nan 0
3696 3695.3 136 0 316228 0 9.4542 -nan 0
3697 3696.3 136 0 316228 0 9.4542 -nan 0
3698 3697.3 136 0 316228 0 9.4542 -nan 0
3699 3698.3 136 0 316228 0 9.4542 -nan 0
3700 3699.3 136 0 316228 0 9.4542 -nan 0
3701 3700.3 136 0 316228 0 9.4542 -nan 0
3702 3701.3 136 0 316228 0 9.4542 -nan 0
3703 3702.3 136 0 316228 0 9.4542 -nan 0
3704 3703.3 136 0 316228 0 9.4542 -nan 0
3705 3704.3 136 0 316228 0 9.4542 -nan 0
3706 3705.3 136 0 316228 0 9.4542 -nan 0
3707 3706.3 136 0 316228 0 9.4542 -nan 0
3708 3707.3 136 0 316228 0 9.4542 -nan 0
3709 3708.3 136 0 316228 0 9.4542 -nan 0
3710 3709.3 136 0 316228 0 9.4542 -nan 0
3711 3710.3 136 0 316228 0 9.4542 -nan 0
3712 3711.3 136 0 316228 0 9.4542 -nan 0
3713 3712.3 136 0 316228 0 9.4542 -nan 0
3714 3713.3 136 0 316228 0 9.4542 -nan 0
3715 3714.3 136 0 316228 0 9.4542 -nan 0
3716 3715.3 136 0 316228 0 9.4542 -nan 0
3717 3716.3 136 0 316228 0 9.4542 -nan 0
3718 3717.3 136 0 316228 0 9.4542 -nan 0
3719 3718.3 136 0 316228 0 9.4542 -nan 0
3720 3719.3 136 0 316228 0 9.4542 -nan 0
3721 3720.3 136 0 316228 0 9.4542 -nan 0
3722 3721.3 136 0 316228 0 9.4542 -nan 0
3723 3722.3 136 0 316228 0 9.4542 -nan 0
3724 3723.3 136 0 316228 0 9.4542 -nan 0
3725 3724.3 136 0 316228 0 9.4542 -nan 0
3726 3725.3 136 0 316228 0 9.4542 -nan 0
3727 3726.3 136 0 316228 0 9.4542 -nan 0
3728 3727.3 136 0 316228 0 9.4542 -nan 0
3729 3728.3 136 0 316228 0 9.4542 -nan 0
3730 3729.3 136 0 316228 0 9.4542 -nan 0
3731 3730.3 136 0 316228 0 9.4542 -nan 0
3732 3731.3 136 0 316228 0 9.4542 -nan 0
3733 3732.3 136 0 316228 0 9.4542 -nan 0
3734 3733.3 136 0 316228 0 9.4542 -nan 0
3735 3734.3 136 0 316228 0 9.4542 -nan 0
3736 3735.3 136 0 316228 0 9.4542 -nan 0
3737 3736.3 136 0 316228 0 9.4542 -nan 0
3738 3737.3 136 0 316228 0 9.4542 -nan 0
3739 3738.3 136 0 316228 0 9.4542 -nan 0
3740 3739.3 136 0 316228 0 9.4542 -nan 0
3741 3740.3 136 0 316228 0 9.4542 -nan 0
3742 3741.3 136 0 316228 0 9.4542 -nan 0
3743 3742.3 136 0 316228 0 9.4542 -nan 0
3744 3743.3 136 0 316228 0 9.4542 -nan 0
3745 3744.3 136 0 316228 0 9.4542 -nan 0
3746 3745.3 136 0 316228 0 9.4542 -nan 0
3747 3746.3 136 0 316228 0 9.4542 -nan 0
3748 3747.3 136 0 316228 0 9.4542 -nan 0
3749 3748.3 136 0 316228 0 9.4542 -nan 0
3750 3749.3 136 0 316228 0 9.4542 -nan 0
3751 3750.3 136 0 316228 0 9.4542 -nan 0
3752 3751.3 136 0 316228 0 9.4542 -nan 0
3753 3752.3 136 0 316228 0 9.4542 -nan 0
3754 3753.3 136 0 316228 0 9.4542 -nan 0
3755 3754.3 136 0 316228 0 9.4542 -nan 0
3756 3755.3 136 0 316228 0 9.4542 -nan 0
3757 3756.3 136 0 316228 0 9.4542 -nan 0
3758 3757.3 136 0 316228 0 9.4542 -nan 0
3759 3758.3 136 0 316228 0 9.4542 -nan 0
3760 3759.3 136 0 316228 0 9.4542 -nan 0
3761 3760.3 136 0 316228 0 9.4542 -nan 0
3762 3761.3 136 0 316228 0 9.4542 -nan 0
3763 3762.3 136 0 316228 0 9.4542 -nan 0
3764 3763.3 136 0 316228 0 9.4542 -nan 0
3765 3764.3 136 0 316228 0 9.4542 -nan 0
3766 3765.3 136 0 316228 0 9.4542 -nan 0
3767 3766.3 136 0 316228 0 9.4542 -nan 0
3768 3767.3 136 0 316228 0 9.4542 -nan 0
3769 3768.3 136 0 316228 0 9.4542 -nan 0
3770 3769.3 136 0 316228 0 9.4542 -nan 0
3771 3770.3 136 0 316228 0 9.4542 -nan 0
3772 3771.3 136 0 316228 0 9.4542 -nan 0
3773 3772.3 136 0 316228 0 9.4542 -nan 0
3774 3773.3 136 0 316228 0 9.4542 -nan 0
3775 3774.3 136 0 316228 0 9.4542 -nan 0
3776 3775.3 136 0 316228 0 9.4542 -nan 0
3777 3776.3 136 0 316228 0 9.4542 -nan 0
3778 3777.3 136 0 316228 0 9.4542 -nan 0
3779 3778.3 136 0 316228 0 9.4542 -nan 0
3780 3779.3 136 0 316228 0 9.4542 -nan 0
3781 3780.3 136 0 316228 0 9.4542 -nan 0
3782 3781.3 136 0 316228 0 9.4542 -nan 0
3783 3782.3 136 0 316228 0 9.4542 -nan 0
3784 3783.3 136 0 316228 0 9.4542 -nan 0
3785 3784.3 136 0 316228 0 9.4542 -nan 0
3786 3785.3 136 0 316228 0 9.4542 -nan 0
3787 3786.3 136 0 316228 0 9.4542 -nan 0
3788 3787.3 136 0 316228 0 9.4542 -nan 0
3789 3788.3 136 0 316228 0 9.4542 -nan 0
3790 3789.3 136 0 316228 0 9.4542 -nan 0
3791 3790.3 136 0 316228 0 9.4542 -nan 0
3792 3791.3 136 0 316228 0 9.4542 -nan 0
3793 3792.3 136 0 316228 0 9.4542 -nan 0
3794 3793.3 136 0 316228 0 9.4542 -nan 0
3795 3794.3 136 0 316228 0 9.4542 -nan 0
3796 3795.3 136 0 316228 0 9.4542 -nan 0
3797 3796.3 136 0 316228 0 9.4542 -nan 0
3798 3797.3 136 0 316228 0 9.4542 -nan 0
3799 3798.3 136 0 316228 0 9.4542 -nan 0
3800 3799.3 136 0 316228 0 9.4542 -nan 0
3801 3800.3 136 0 316228 0 9.4542 -nan 0
3802 3801.3 136 0 316228 0 9.4542 -nan 0
3803 3802.3 136 0 316228 0 9.4542 -nan 0
3804 3803.3 136 0 316228 0 9.4542 -nan 0
3805 3804.3 136 0 316228 0 9.4542 -nan 0
3806 3805.3 136 0 316228 0 9.4542 -nan 0
3807 3806.3 136 0 316228 0 9.4542 -nan 0
3808 3807.3 136 0 316228 0 9.4542 -nan 0
3809 3808.3 136 0 316228 0 9.4542 -nan 0
3810 3809.3 136 0 316228 0 9.4542 -nan 0
3811 3810.3 136 0 316228 0 9.4542 -nan 0
3812 3811.3 136 0 316228 0 9.4542 -nan 0
3813 3812.3 136 0 316228 0 9.4542 -nan 0
3814 3813.3 136 0 316228 0 9.4542 -nan 0
3815 3814.3 136 0 316228 0 9.4542 -nan 0
3816 3815.3 136 0 316228 0 9.4542 -nan 0
3817 3816.3 136 0 316228 0 9.4542 -nan 0
3818 3817.3 136 0 316228 0 9.4542 -nan 0
3819 3818.3 136 0 316228 0 9.4542 -nan 0
3820 3819.3 136 0 316228 0 9.4542 -nan 0
3821 3820.3 136 0 316228 0 9.4542 -nan 0
3822 3821.3 136 0 316228 0 9.4542 -nan 0
3823 3822.3 136 0 316228 0 9.4542 -nan 0
3824 3823.3 136 0 316228 0 9.4542 -nan 0
3825 3824.3 136 0 316228 0 9.4542 -nan 0
3826 3825.3 136 0 316228 0 9.4542 -nan 0
3827 3826.3 136 0 316228 0 9.4542 -nan 0
3828 3827.3 136 0 316228 0 9.4542 -nan 0
3829 3828.3 136 0 316228 0 9.4542 -nan 0
3830 3829.3 136 0 316228 0 9.4542 -nan 0
3831 3830.3 136 0 316228 0 9.4542 -nan 0
3832 3831.3 136 0 316228 0 9.4542 -nan 0
3833 3832.3 136 0 316228 0 9.4542 -nan 0
3834 3833.3 136 0 316228 0 9.4542 -nan 0
3835 3834.3 136 0 316228 0 9.4542 -nan 0
3836 3835.3 136 0 316228 0 9.4542 -nan 0
3837 3836.3 136 0 316228 0 9.4542 -nan 0
3838 3837.3 136 0 316228 0 9.4542 -nan 0
3839 3838.3 136 0 316228 0 9.4542 -nan 0
3840 3839.3 136 0 316228 0 9.4542 -nan 0
3841 3840.3 136 0 316228 0 9.4542 -nan 0
3842 3841.3 136 0 316228 0 9.4542 -nan 0
3843 3842.3 136 0 316228 0 9.4542 -nan 0
3844 3843.3 136 0 316228 0 9.4542 -nan 0
3845 3844.3 136 0 316228 0 9.4542 -nan 0
3846 3845.3 136 0 316228 0 9.4542 -nan 0
3847 3846.3 136 0 316228 0 9.4542 -nan 0
3848 3847.3 136 0 316228 0 9.4542 -nan 0
3849 3848.3 136 0 316228 0 9.4542 -nan 0
3850 3849.3 136 0 316228 0 9.4542 -nan 0
3851 3850.3 136 0 316228 0 9.4542 -nan 0
3852 3851.3 136 0 316228 0 9.4542 -nan 0
3853 3852.3 136 0 316228 0 9.4542 -nan 0
3854 3853.3 136 0 316228 0 9.4542 -nan 0
3855 3854.3 136 0 316228 0 9.4542 -nan 0
3856 3855.3 136 0 316228 0 9.4542 -nan 0
3857 3856.3 136 0 316228 0 9.4542 -nan 0
3858 3857.3 136 0 316228 0 9.4542 -nan 0
3859 3858.3 136 0 316228 0 9.4542 -nan 0
3860 3859.3 136 0 316228 0 9.4542 -nan 0
3861 3860.3 136 0 316228 0 9.4542 -nan 0
3862 3861.3 136 0 316228 0 9.4542 -nan 0
3863 3862.3 136 0 316228 0 9.4542 -nan 0
3864 3863.3 136 0 316228 0 9.4542 -nan 0
3865 3864.3 136 0 316228 0 9.4542 -nan 0
3866 3865.3 136 0 316228 0 9.4542 -nan 0
3867 3866.3 136 0 316228 0 9.4542 -nan 0
3868 3867.3 136 0 316228 0 9.4542 -nan 0
3869 3868.3 136 0 316228 0 9.4542 -nan 0
3870 3869.3 136 0 316228 0 9.4542 -nan 0
3871 3870.3 136 0 316228 0 9.4542 -nan 0
3872 3871.3 136 0 316228 0 9.4542 -nan 0
3873 3872.3 136 0 316228 0 9.4542 -nan 0
3874 3873.3 136 0 316228 0 9.4542 -nan 0
3875 3874.3 136 0 316228 0 9.4542 -nan 0
3876 3875.3 136 0 316228 0 9.4542 -nan 0
3877 3876.3 136 0 316228 0 9.4542 -nan 0
3878 3877.3 136 0 316228 0 9.4542 -nan 0
3879 3878.3 136 0 316228 0 9.4542 -nan 0
3880 3879.3 136 0 316228 0 9.4542 -nan 0
3881 3880.3 136 0 316228 0 9.4542 -nan 0
3882 3881.3 136 0 316228 0 9.4542 -nan 0
3883 3882.3 136 0 316228 0 9.4542 -nan 0
3884 3883.3 136 0 316228 0 9.4542 -nan 0
3885 3884.3 136 0 316228 0 9.4542 -nan 0
3886 3885.3 136 0 316228 0 9.4542 -nan 0
3887 3886.3 136 0 316228 0 9.4542 -nan 0
3888 3887.3 136 0 316228 0 9.4542 -nan 0
3889 3888.3 136 0 316228 0 9.4542 -nan 0
3890 3889.3 136 0 316228 0 9.4542 -nan 0
3891 3890.3 136 0 316228 0 9.4542 -nan 0
3892 3891.3 136 0 316228 0 9.4542 -nan 0
3893 3892.3 136 0 316228 0 9.4542 -nan 0
3894 3893.3 136 0 316228 0 9.4542 -nan 0
3895 3894.3 136 0 316228 0 9.4542 -nan 0
3896 3895.3 136 0 316228 0 9.4542 -nan 0
3897 3896.3 136 0 316228 0 9.4542 -nan 0
3898 3897.3 136 0 316228 0 9.4542 -nan 0
3899 3898.3 136 0 316228 0 9.4542 -nan 0
3900 3899.3 136 0 316228 0 9.4542 -nan 0
3901 3900.3 136 0 316228 0 9.4542 -nan 0
3902 3901.3 136 0 316228 0 9.4542 -nan 0
3903 3902.3 136 0 316228 0 9.4542 -nan 0
3904 3903.3 136 0 316228 0 9.4542 -nan 0
3905 3904.3 136 0 316228 0 9.4542 -nan 0
3906 3905.3 136 0 316228 0 9.4542 -nan 0
3907 3906.3 136 0 316228 0 9.4542 -nan 0
3908 3907.3 136 0 316228 0 9.4542 -nan 0
3909 3908.3 136 0 316228 0 9.4542 -nan 0
3910 3909.3 136 0 316228 0 9.4542 -nan 0
3911 3910.3 136 0 316228 0 9.4542 -nan 0
3912 3911.3 136 0 316228 0 9.4542 -nan 0
3913 3912.3 136 0 316228 0 9.4542 -nan 0
3914 3913.3 136 0 316228 0 9.4542 -nan 0
3915 3914.3 136 0 316228 0 9.4542 -nan 0
3916 3915.3 136 0 316228 0 9.4542 -nan 0
3917 3916.3 136 0 316228 0 9.4542 -nan 0
3918 3917.3 136 0 316228 0 9.4542 -nan 0
3919 3918.3 136 0 316228 0 9.4542 -nan 0
3920 3919.3 136 0 316228 0 9.4542 -nan 0
3921 3920.3 136 0 316228 0 9.4542 -nan 0
3922 3921.3 136 0 316228 0 9.4542 -nan 0
3923 3922.3 136 0 316228 0 9.4542 -nan 0
3924 3923.3 136 0 316228 0 9.4542 -nan 0
3925 3924.3 136 0 316228 0 9.4542 -nan 0
3926 3925.3 136 0 316228 0 9.4542 -nan 0
3927 3926.3 136 0 316228 0 9.4542 -nan 0
3928 3927.3 136 0 316228 0 9.4542 -nan 0
3929 3928.3 136 0 316228 0 9.4542 -nan 0
3930 3929.3 136 0 316228 0 9.4542 -nan 0
3931 3930.3 136 0 316228 0 9.4542 -nan 0
3932 3931.3 136 0 316228 0 9.4542 -nan 0
3933 3932.3 136 0 316228 0 9.4542 -nan 0
3934 3933.3 136 0 316228 0 9.4542 -nan 0
3935 3934.3 136 0 316228 0 9.4542 -nan 0
3936 3935.3 136 0 316228 0 9.4542 -nan 0
3937 3936.3 136 0 316228 0 9.4542 -nan 0
3938 3937.3 136 0 316228 0 9.4542 -nan 0
3939 3938.3 136 0 316228 0 9.4542 -nan 0
3940 3939.3 136 0 316228 0 9.4542 -nan 0
3941 3940.3 136 0 316228 0 9.4542 -nan 0
3942 3941.3 136 0 316228 0 9.4542 -nan 0
3943 3942.3 136 0 316228 0 9.4542 -nan 0
3944 3943.3 136 0 316228 0 9.4542 -nan 0
3945 3944.3 136 0 316228 0 9.4542 -nan 0
3946 3945.3 136 0 316228 0 9.4542 -nan 0
3947 3946.3 136 0 316228 0 9.4542 -nan 0
3948 3947.3 136 0 316228 0 9.4542 -nan 0
3949 3948.3 136 0 316228 0 9.4542 -nan 0
3950 3949.3 136 0 316228 0 9.4542 -nan 0
3951 3950.3 136 0 316228 0 9.4542 -nan 0
3952 3951.3 136 0 316228 0 9.4542 -nan 0
3953 3952.3 136 0 316228 0 9.4542 -nan 0
3954 3953.3 136 0 316228 0 9.4542 -nan 0
3955 3954.3 136 0 316228 0 9.4542 -nan 0
3956 3955.3 136 0 316228 0 9.4542 -nan 0
3957 3956.3 136 0 316228 0 9.4542 -nan 0
3958 3957.3 136 0 316228 0 9.4542 -nan 0
