timesOfRecord time Db Dp Bdensity Pdensity effDb effDp PDI
24 23.3315 18 15 316200 3.74697e+06 23.3464 4.55576 0.828357
25 24.0107 19 13 316208 3.42518e+06 23.348 4.38464 0.828419
26 25.9928 20 12 316221 2.63523e+06 23.3455 4.58607 0.828517
27 26.883 20 10 316223 2.34233e+06 23.345 4.51588 0.828541
28 27.7324 21 10 316225 2.09328e+06 23.3446 4.49012 0.828557
29 28.7324 21 10 316226 1.83367e+06 23.3443 4.58642 0.82857
30 29.9176 22 10 316226 1.56734e+06 23.344 4.58652 0.828581
31 30.9176 22 10 316227 1.37293e+06 23.3438 4.58659 0.828587
32 31.9131 23 10 316227 1.20336e+06 23.3437 4.58374 0.828591
33 32.9131 23 10 316227 1.05409e+06 23.3436 4.58676 0.828592
34 33.9131 23 10 316227 923339 23.3435 4.58686 0.828592
35 34.9131 23 10 316227 808807 23.3434 4.58699 0.82859
36 35.9131 23 9 316227 708484 23.3434 4.58717 0.828586
37 36.9131 23 9 316227 620608 23.3433 4.58739 0.828579
38 37.9131 23 9 316227 543637 23.3433 4.5877 0.828569
39 38.9131 23 9 316227 476218 23.3433 4.58811 0.828553
40 39.9131 23 9 316227 417167 23.3433 4.58868 0.828532
41 40.1656 24 9 316227 403473 23.3433 4.1393 0.828525
42 41.1656 24 9 316227 353454 23.3433 4.58968 0.828493
43 42.4186 25 9 316227 299465 23.3433 4.59117 0.828434
44 43.047 26 9 316227 275598 23.3433 4.36006 0.828394
45 44.047 26 9 316226 241470 23.3434 4.59422 0.828311
46 45.047 26 9 316226 211587 23.3434 4.59703 0.828198
47 46.047 26 9 316226 185428 23.3434 4.60089 0.828042
48 47.047 26 9 316225 162532 23.3435 4.60618 0.827827
49 48.047 26 9 316225 142499 23.3435 4.61344 0.827533
50 49.047 26 9 316224 124977 23.3436 4.62342 0.82713
51 50.047 26 9 316224 109662 23.3437 4.63712 0.826578
52 51.047 26 9 316223 96285.2 23.3439 4.65595 0.825821
53 52.047 26 9 316222 84614.4 23.344 4.68184 0.824787
54 53.047 26 9 316221 74447.6 23.3442 4.71747 0.823375
55 54.047 26 9 316219 65609.6 23.3445 4.76653 0.821454
56 55.047 26 9 316218 57949.4 23.3447 4.83413 0.818849
57 56.047 26 9 316216 51337.6 23.3451 4.92734 0.815336
58 57.047 26 9 316213 45664.2 23.3455 5.05598 0.810631
59 58.047 26 9 316210 40837.1 23.346 5.23362 0.804387
60 59.047 26 9 316206 36780.4 23.3466 5.47893 0.796204
61 60.047 26 9 316202 33433.9 23.3474 5.81722 0.785654
62 61.047 26 9 316197 30751.7 23.3483 6.28158 0.772337
63 62.047 26 9 316190 28702.6 23.3494 6.91204 0.755967
64 63.047 26 9 316183 27269.2 23.3507 7.74805 0.736489
65 64.047 26 9 316174 26449.1 23.3522 8.80574 0.714195
66 65.047 26 9 316162 26254.6 23.3541 10.0303 0.689783
67 66.047 26 9 316149 26714.5 23.3564 11.2379 0.664318
68 67.047 26 9 316133 27874.7 23.3591 12.125 0.639071
69 68.047 26 9 316114 29800.7 23.3624 12.4341 0.615283
70 69.047 26 9 316091 32578.8 23.3663 12.155 0.593933
71 70.047 26 9 316063 36319.3 23.3709 11.5071 0.575615
72 71.047 26 9 316030 41159.1 23.3765 10.7457 0.560528
73 72.047 26 9 315990 47264.3 23.3831 10.0344 0.548556
74 73.6576 27 9 315910 60281.6 23.3966 9.1387 0.535013
75 74.6576 27 9 315848 70719 23.4062 8.73998 0.529547
76 75.6576 27 9 315775 83311.8 23.4178 8.43996 0.525883
77 76.0317 27 10 315753 88647.1 23.4184 9.20008 0.524908
78 77.0317 27 10 315653 104754 23.4372 8.15175 0.523217
79 78.0317 27 10 315547 123866 23.4523 8.01005 0.522687
80 79.2242 27 11 315398 151156 23.474 7.89655 0.523356
81 80.2242 27 11 315254 178296 23.4925 7.83781 0.524887
82 81.2242 27 11 315090 209751 23.5127 7.80582 0.527242
83 82.2242 27 11 314908 245877 23.5328 7.79667 0.530392
84 83.2242 27 11 314707 286943 23.5518 7.80792 0.534332
85 84.2242 27 11 314490 333081 23.5678 7.8383 0.539067
86 85.2242 27 11 314260 384230 23.5786 7.88747 0.544597
87 86.271 27 13 314041 442839 23.5761 8.24421 0.551236
88 87.5069 27 14 313720 517692 23.5712 8.07335 0.560136
89 88.5069 27 14 313494 581586 23.5404 8.19025 0.568099
90 89.5069 27 14 313288 647122 23.4945 8.33155 0.576627
91 90.0684 29 14 313215 684097 23.4494 8.97323 0.581607
92 91.0684 29 14 313022 749221 23.384 8.60828 0.590687
93 92.9076 29 16 312818 862042 23.1853 9.04081 0.607387
94 93.9076 29 16 312757 917283 23.0498 9.33573 0.615972
95 94.9076 29 16 312724 967168 22.9027 9.68197 0.623838
96 95.1641 30 16 312721 979048 22.8616 10.1585 0.625702
97 96.1641 30 16 312709 1.02196e+06 22.7062 10.2036 0.632262
98 97.1641 30 16 312704 1.05977e+06 22.5456 10.6992 0.637504
99 98.7244 31 16 312679 1.111e+06 22.2987 11.6351 0.642635
100 99.7244 31 16 312636 1.14098e+06 22.1462 12.3411 0.643859
101 100.724 31 16 312564 1.17064e+06 21.9995 13.1165 0.643531
102 101.552 31 17 312485 1.19607e+06 21.8806 13.8484 0.64222
103 102.552 31 17 312346 1.22906e+06 21.7432 14.5891 0.63966
104 103.552 31 17 312185 1.26543e+06 21.6034 15.312 0.636421
105 104.552 31 17 312004 1.30566e+06 21.4596 15.8831 0.632981
106 105.629 30 19 311817 1.35318e+06 21.2919 16.3651 0.629593
107 106.629 30 17 311620 1.40021e+06 21.1274 16.4094 0.627173
108 107.303 31 18 311536 1.43282e+06 20.9969 16.6696 0.626074
109 108.709 31 18 311330 1.50055e+06 20.7218 16.2301 0.625295
110 109.709 31 18 311250 1.54619e+06 20.4959 16.0663 0.625862
111 110.092 31 19 311237 1.56268e+06 20.4027 16.3008 0.626265
112 111.603 32 19 311205 1.62102e+06 20.0361 15.8906 0.628342
113 112.603 32 19 311217 1.65313e+06 19.7831 15.9321 0.62961
114 113.413 33 19 311229 1.67564e+06 19.5794 16.1021 0.630208
115 114.877 35 18 311227 1.71085e+06 19.2184 16.4191 0.629643
116 115.877 35 18 311184 1.73346e+06 18.9812 16.7548 0.627707
117 116.877 34 18 311095 1.75742e+06 18.7506 17.0887 0.624447
118 117.877 34 18 310959 1.78474e+06 18.524 17.3343 0.620042
119 118.076 34 19 310938 1.79074e+06 18.4713 17.5819 0.619055
120 119.163 34 19 310727 1.82698e+06 18.2311 17.3722 0.613335
121 120.163 34 19 310525 1.86564e+06 17.992 17.1128 0.608012
122 121.494 35 18 310303 1.92287e+06 17.6476 16.5124 0.601888
123 122.24 36 18 310193 1.95585e+06 17.4425 15.9848 0.599325
124 123.319 36 18 310089 2.00127e+06 17.1278 15.1163 0.596984
125 124.331 36 19 310099 2.03786e+06 16.8101 14.5011 0.596223
126 125.834 36 17 310262 2.07496e+06 16.3243 13.679 0.596904
127 126.414 37 18 310336 2.08275e+06 16.1433 13.5457 0.597392
128 127.243 37 18 310500 2.08778e+06 15.878 13.3016 0.597904
129 128.243 37 18 310694 2.0858e+06 15.5755 13.2197 0.597647
130 129.514 39 19 310818 2.07637e+06 15.2262 13.3807 0.594694
131 130.26 40 19 310825 2.07144e+06 15.0365 13.6034 0.591024
132 131.463 40 19 310662 2.0729e+06 14.7541 14.1792 0.581322
133 132.948 40 19 310085 2.1073e+06 14.4348 14.9664 0.562539
134 133.137 40 20 310018 2.11533e+06 14.3743 15.2267 0.559653
135 134.438 41 20 309087 2.19792e+06 14.1106 15.3234 0.53785
136 135.162 41 20 308631 2.26601e+06 13.9024 15.5833 0.5251
137 136.825 40 21 307006 2.47822e+06 13.4515 13.9926 0.498625
138 137.041 41 21 306893 2.51034e+06 13.3345 14.4243 0.49575
139 138.528 42 24 305940 2.74419e+06 12.7732 12.828 0.48044
140 139.628 42 26 305477 2.91394e+06 12.2765 12.1724 0.473451
141 140.21 43 26 305388 2.99703e+06 11.9934 12.2338 0.47051
142 141.21 43 26 305306 3.12559e+06 11.5231 11.8743 0.465176
143 142.67 44 26 305218 3.28932e+06 10.8581 12.4439 0.452258
144 143.698 44 26 304803 3.40802e+06 10.4234 13.2646 0.436251
145 144.182 44 26 304516 3.47195e+06 10.2128 14.0078 0.426218
146 145.177 44 27 303494 3.63262e+06 9.77947 15.4079 0.40045
147 146.066 45 27 302107 3.81782e+06 9.40363 15.9979 0.372692
148 147.066 45 27 300237 4.07305e+06 8.90903 16.4759 0.33875
149 148.225 47 28 298873 4.40294e+06 8.19699 17.2765 0.30034
150 149.297 48 28 298293 4.68837e+06 7.54692 16.6298 0.26921
151 150.026 47 28 298432 4.84661e+06 7.12262 16.5675 0.251054
152 151.188 47 30 298865 5.04578e+06 6.53928 16.2448 0.225635
153 152.873 47 29 291534 5.67031e+06 6.14469 16.754 0.183861
154 153.16 47 30 288276 5.94542e+06 6.03506 17.5959 0.174349
155 154.093 49 34 265489 7.75396e+06 6.17558 13.7064 0.139952
156 155.044 47 44 215456 1.1677e+07 7.25002 8.14635 0.122089
157 156.012 50 56 155578 1.67041e+07 10.0969 6.70688 0.172371
158 157.169 47 64 133295 1.98467e+07 14.7058 6.08564 0.370999
159 158.425 50 70 182792 1.9601e+07 8.82014 6.4544 0.48362
160 159.395 51 68 237594 1.85646e+07 7.3809 7.07826 0.46793
161 160.412 54 61 267969 1.74678e+07 7.71418 7.71063 0.425479
162 161.002 55 62 275715 1.69364e+07 7.6161 8.1521 0.397911
163 162.063 54 62 277118 1.6413e+07 7.19084 9.70237 0.348587
164 163.182 58 64 259117 1.70934e+07 7.20634 12.7436 0.302618
165 164.046 59 70 227929 1.90363e+07 7.77669 16.15 0.281735
166 165.04 60 79 181817 2.23842e+07 9.58993 18.3482 0.288349
167 166.044 61 84 151684 2.50483e+07 10.8076 18.5481 0.30975
168 167.179 61 89 149507 2.6275e+07 8.50624 19.4503 0.308257
169 168.01 62 90 152693 2.68638e+07 7.87032 21.033 0.302126
170 169.144 62 91 141058 2.83189e+07 8.76273 23.1522 0.312417
171 170.04 62 94 122123 2.97508e+07 10.8007 23.8112 0.343711
172 171.184 60 97 107051 3.07858e+07 14.3869 23.5896 0.401111
173 172.095 64 100 110930 3.07196e+07 15.3722 23.7558 0.461223
174 173.054 69 98 128438 3.01475e+07 18.9043 24.1018 0.54974
175 174.015 69 94 157611 2.9282e+07 29.826 24.2591 0.648356
176 175.197 73 87 204993 2.7671e+07 46.4355 24.3789 0.745206
177 176.116 76 86 243814 2.58427e+07 49.6531 24.4552 0.790504
178 177.266 83 83 282224 2.30575e+07 49.4112 24.3026 0.818267
179 178.586 90 82 305784 1.97435e+07 47.5643 25.2943 0.830276
180 179.061 94 77 308847 1.86125e+07 48.8667 23.5703 0.832249
181 180.182 96 75 313928 1.61331e+07 47.9566 25.7582 0.834836
182 181.116 98 72 315028 1.42938e+07 48.2113 24.4323 0.835828
183 182.396 100 70 315810 1.20922e+07 48.0082 26.564 0.836463
184 183.031 103 67 315878 1.11275e+07 48.0479 23.8524 0.836622
185 184.026 106 64 315971 9.76536e+06 47.9875 24.2182 0.836765
186 185.515 112 57 316059 8.02954e+06 47.9243 25.1222 0.836841
187 186.829 113 53 316105 6.75575e+06 47.8836 26.3653 0.836838
188 187.114 113 53 316109 6.50724e+06 47.8802 24.203 0.836832
189 188.971 116 52 316137 5.09642e+06 47.836 26.7609 0.836761
190 189.971 116 50 316146 4.46803e+06 47.8179 26.7983 0.836706
191 190.62 117 50 316150 4.10265e+06 47.8074 25.5474 0.836666
192 191.62 117 48 316157 3.59703e+06 47.791 26.866 0.836596
193 192.62 117 45 316162 3.15389e+06 47.7769 26.9114 0.836518
194 193.163 118 43 316164 2.93683e+06 47.7704 24.2277 0.836472
195 194.163 118 41 316168 2.57528e+06 47.7576 26.9885 0.836378
196 195.569 121 38 316173 2.14165e+06 47.7432 26.0971 0.836225
197 196.847 121 38 316176 1.81114e+06 47.7319 27.1486 0.836056
198 197.847 121 37 316178 1.58878e+06 47.7251 27.2194 0.835896
199 198.847 121 36 316179 1.39396e+06 47.7198 27.2983 0.8357
200 199.847 121 35 316180 1.22329e+06 47.7165 27.3874 0.835452
201 200.847 121 33 316179 1.07382e+06 47.7156 27.4899 0.835131
202 201.534 122 32 316178 982140 47.7165 26.4082 0.834851
203 202.534 122 31 316175 862764 47.721 27.7068 0.834318
204 203.534 122 31 316171 758409 47.7296 27.8742 0.833575
205 204.534 122 31 316164 667315 47.7437 28.0853 0.832521
206 205.701 122 32 316153 575795 47.7695 28.4119 0.830693
207 206.743 122 32 316138 505969 47.8035 28.8097 0.828235
208 207.743 122 32 316118 448370 47.8493 29.3256 0.824776
209 208.743 122 32 316092 399172 47.9121 30.018 0.819755
210 209.743 122 32 316056 357761 47.9974 30.9256 0.812524
211 210.743 122 32 316009 323732 48.1124 32.0383 0.802262
212 211.743 122 32 315946 296901 48.2665 33.1882 0.788027
213 212.743 122 32 315863 277323 48.4725 33.8494 0.768921
214 213.743 122 32 315754 265321 48.7469 33.008 0.744411
215 214.743 122 30 315611 261516 49.1116 29.7116 0.714763
216 215.36 122 31 315522 263693 49.3824 26.5053 0.694447
217 216.36 122 30 315289 275312 49.9729 20.8236 0.660011
218 217.36 122 30 315015 298349 50.7305 15.8139 0.626353
219 218.36 122 30 314673 334635 51.7326 12.1887 0.59654
220 219.36 122 30 314251 386205 53.0484 9.79372 0.572878
221 220.36 120 30 313744 455083 54.767 8.26738 0.556544
222 221.707 121 30 312934 577970 57.9214 7.068 0.546344
223 222.707 121 30 312260 692121 61.0215 6.56688 0.546889
224 223.707 119 30 311566 824150 64.9324 6.27139 0.553541
225 224.615 119 32 311003 956244 69.2356 6.24382 0.56421
226 225.615 119 32 310405 1.10859e+06 74.8979 6.05702 0.58023
227 226.322 119 33 310157 1.21587e+06 79.3126 6.2947 0.593755
228 227.323 119 34 309881 1.35953e+06 86.2178 6.09262 0.615198
229 228.1 119 35 309882 1.45826e+06 91.6747 6.28644 0.633013
230 229.1 119 35 310089 1.5615e+06 98.525 6.2472 0.656438
231 230.1 119 35 310516 1.63219e+06 104.637 6.35902 0.67938
232 231.756 119 36 311512 1.67216e+06 112.251 6.55193 0.713959
233 232.756 118 36 312173 1.65307e+06 115.278 6.66217 0.731943
234 233.756 118 36 312808 1.60716e+06 117.263 6.76293 0.747518
235 234.983 118 37 313502 1.52299e+06 118.639 6.87103 0.763457
236 235.983 118 36 313984 1.43893e+06 119.221 6.94617 0.774122
237 236.983 118 36 314387 1.34658e+06 119.461 7.01052 0.782987
238 237.983 118 35 314719 1.25023e+06 119.502 7.06528 0.790328
239 238.832 119 35 314934 1.16778e+06 119.469 7.02007 0.795553
240 239.832 119 34 315178 1.07218e+06 119.311 7.14586 0.800723
241 240.832 119 34 315360 979904 119.161 7.18063 0.80501
242 241.536 120 34 315451 917697 119.068 7.00174 0.80758
243 242.536 120 34 315594 833630 118.87 7.22951 0.810716
244 243.309 121 33 315666 772452 118.766 7.08351 0.812782
245 244.309 121 33 315763 698459 118.598 7.27061 0.81507
246 245.309 121 33 315835 630273 118.464 7.29081 0.816992
247 246.309 121 31 315894 567774 118.339 7.30957 0.818612
248 247.309 121 30 315943 510738 118.227 7.32734 0.81998
249 248.309 121 30 315983 458877 118.127 7.34453 0.821136
250 249.309 121 29 316017 411861 118.038 7.36148 0.822111
251 250.309 121 29 316045 369345 117.959 7.37854 0.822934
252 251.309 121 29 316069 330980 117.889 7.39599 0.823625
253 252.309 121 28 316090 296421 117.827 7.41415 0.824201
254 253.309 121 27 316107 265340 117.772 7.43328 0.824676
255 254.309 121 27 316122 237422 117.724 7.45368 0.825062
256 255.309 121 26 316134 212373 117.68 7.47567 0.825368
257 256.309 121 26 316145 189921 117.642 7.49955 0.8256
258 257.309 121 26 316154 169813 117.608 7.52566 0.825764
259 258.309 121 26 316163 151818 117.577 7.55437 0.825864
260 259.309 121 26 316170 135723 117.55 7.58607 0.825903
261 260.309 121 26 316176 121336 117.526 7.6212 0.825883
262 261.309 121 26 316181 108481 117.504 7.66026 0.825803
263 262.309 121 26 316186 97001.6 117.485 7.70376 0.825665
264 263.309 121 25 316190 86753.1 117.468 7.75231 0.825466
265 264.309 121 25 316193 77607.1 117.452 7.80657 0.825205
266 265.309 121 25 316197 69447.4 117.438 7.86729 0.824878
267 266.309 121 24 316199 62169.5 117.426 7.9353 0.824483
268 267.309 121 23 316202 55679.7 117.414 8.01148 0.824014
269 268.801 122 22 316205 47283.8 117.4 8.14261 0.823167
270 269.801 122 22 316207 42411.1 117.391 8.24388 0.822492
271 270.801 122 22 316208 38069.1 117.383 8.35741 0.821721
272 271.801 122 22 316210 34200.9 117.375 8.48458 0.820849
273 272.801 122 22 316211 30755.3 117.369 8.62687 0.819865
274 273.801 122 22 316212 27686.6 117.362 8.78586 0.818762
275 274.801 122 22 316213 24954.2 117.357 8.96316 0.817529
276 275.801 122 22 316214 22521.7 117.351 9.16036 0.816159
277 276.801 122 22 316214 20356.5 117.347 9.37891 0.814641
278 277.801 122 22 316215 18429.7 117.342 9.62 0.812965
279 278.801 122 21 316216 16715.3 117.338 9.88435 0.811124
280 279.801 122 21 316216 15190.4 117.334 10.1718 0.80911
281 280.801 122 21 316217 13834.4 117.33 10.4813 0.806915
282 281.801 122 21 316217 12629 117.327 10.81 0.804535
283 282.801 122 20 316217 11557.7 117.323 11.153 0.801968
284 283.801 122 20 316218 10606.2 117.32 11.5023 0.799212
285 284.801 122 20 316218 9761.27 117.317 11.8473 0.796271
286 285.801 122 20 316218 9011.46 117.314 12.1735 0.793151
287 286.801 122 20 316218 8346.44 117.311 12.4628 0.789862
288 287.801 122 20 316218 7757 117.308 12.6953 0.786417
289 288.801 122 20 316218 7234.99 117.306 12.85 0.782834
290 289.801 122 20 316219 6773.1 117.303 12.9086 0.779134
291 290.801 122 20 316219 6364.84 117.3 12.8575 0.775341
292 291.801 122 20 316219 6004.43 117.298 12.6911 0.771482
293 292.801 122 20 316219 5686.71 117.295 12.4133 0.767585
294 293.801 122 20 316219 5407.1 117.293 12.037 0.76368
295 294.801 122 20 316219 5161.51 117.29 11.582 0.759797
296 295.801 122 20 316219 4946.29 117.288 11.0721 0.755966
297 296.801 122 20 316219 4758.21 117.285 10.5313 0.752214
298 297.801 122 20 316219 4594.37 117.283 9.98177 0.748566
299 298.801 122 20 316219 4452.2 117.281 9.44136 0.745045
300 299.801 122 20 316219 4329.42 117.278 8.92349 0.741668
301 300.801 122 20 316219 4223.97 117.276 8.43709 0.738453
302 301.801 122 20 316219 4134.04 117.273 7.98728 0.735409
303 302.801 122 20 316218 4058.01 117.271 7.57625 0.732544
304 303.801 122 19 316218 3994.34 117.268 7.20401 0.72986
305 304.801 122 17 316218 3941.76 117.266 6.86883 0.727357
306 305.801 122 17 316218 3899.41 117.263 6.56848 0.725044
307 306.801 122 17 316218 3866.07 117.261 6.30112 0.72291
308 307.801 122 16 316218 3840.72 117.258 6.0631 0.720945
309 308.801 122 16 316218 3822.76 117.256 5.85124 0.719149
310 309.801 122 15 316218 3811.26 117.253 5.6633 0.717506
311 310.801 122 15 316218 3805.79 117.251 5.49611 0.716015
312 311.801 122 14 316218 3805.56 117.248 5.34781 0.714658
313 312.801 122 14 316218 3810.26 117.245 5.21574 0.713434
314 313.801 122 13 316218 3819.24 117.242 5.09845 0.712324
315 314.801 122 13 316217 3832.29 117.24 4.99375 0.711327
316 315.801 122 13 316217 3848.94 117.237 4.90061 0.71043
317 316.801 122 13 316217 3868.86 117.234 4.81743 0.709625
318 317.801 122 13 316217 3891.78 117.231 4.74303 0.708902
319 318.801 122 12 316217 3917.33 117.228 4.6764 0.708252
320 319.801 122 12 316217 3945.49 117.225 4.61641 0.707673
321 320.801 122 12 316217 3975.94 117.223 4.56271 0.707155
322 321.801 122 12 316217 4008.5 117.22 4.51438 0.706694
323 322.801 122 12 316216 4043 117.217 4.47079 0.706282
324 323.801 122 12 316216 4079.31 117.213 4.43143 0.705916
325 324.801 122 12 316216 4117.28 117.21 4.39581 0.705591
326 325.801 122 12 316216 4156.79 117.207 4.36353 0.705302
327 326.801 122 12 316216 4197.76 117.204 4.33422 0.705046
328 327.801 122 12 316216 4240.06 117.201 4.30756 0.70482
329 328.801 122 11 316216 4283.53 117.198 4.28326 0.70462
330 329.801 122 11 316216 4328.29 117.194 4.26089 0.704445
331 330.801 122 11 316215 4374.16 117.191 4.24062 0.704291
332 331.801 122 11 316215 4421.08 117.188 4.22205 0.704157
333 332.801 122 11 316215 4468.99 117.184 4.20502 0.704041
334 333.801 122 11 316215 4517.85 117.181 4.18936 0.70394
335 334.801 122 11 316215 4567.6 117.177 4.17495 0.703854
336 335.801 122 11 316215 4618.21 117.174 4.16167 0.70378
337 336.801 122 11 316215 4669.62 117.17 4.14941 0.703719
338 337.801 122 11 316214 4721.82 117.166 4.13806 0.703668
339 338.801 122 11 316214 4774.76 117.163 4.12756 0.703626
340 339.801 122 11 316214 4828.42 117.159 4.11783 0.703594
341 340.801 122 11 316214 4882.76 117.155 4.10879 0.703569
342 341.801 122 11 316214 4937.76 117.151 4.10038 0.703552
343 342.801 122 11 316214 4993.39 117.147 4.09256 0.703542
344 343.801 122 11 316213 5049.64 117.143 4.08527 0.703538
345 344.801 122 11 316213 5106.48 117.139 4.07848 0.703539
346 345.801 122 11 316213 5163.88 117.135 4.07213 0.703546
347 346.801 122 11 316213 5221.83 117.131 4.0662 0.703558
348 347.801 122 11 316213 5280.32 117.127 4.06065 0.703574
349 348.801 122 11 316213 5339.32 117.123 4.05546 0.703594
350 349.801 122 11 316212 5398.81 117.119 4.05059 0.703619
351 350.801 122 11 316212 5458.78 117.114 4.04603 0.703646
352 351.801 122 11 316212 5519.21 117.11 4.04175 0.703678
353 352.801 122 11 316212 5580.08 117.106 4.03774 0.703712
354 353.801 122 11 316212 5641.38 117.101 4.03397 0.70375
355 354.801 122 11 316212 5703.1 117.097 4.03042 0.70379
356 355.801 122 11 316211 5765.21 117.092 4.0271 0.703833
357 356.801 122 11 316211 5827.7 117.088 4.02397 0.703879
358 357.801 122 11 316211 5890.55 117.083 4.02102 0.703926
359 358.801 122 11 316211 5953.76 117.078 4.01826 0.703977
360 359.801 122 11 316211 6017.3 117.073 4.01566 0.704029
361 360.801 122 11 316211 6081.16 117.069 4.01321 0.704084
