timesOfRecord time label Pdensity
80 79.2242 45 0.130803
81 80.2242 1 2002.12
81 80.2242 3 86205.6
81 80.2242 4 79802.2
81 80.2242 5 873.281
81 80.2242 6 5482.8
81 80.2242 9 10.7054
81 80.2242 11 3668.63
81 80.2242 16 44.6457
81 80.2242 17 205.972
81 80.2242 44 0.228775
81 80.2242 45 0.155011
82 81.2242 1 1753.9
82 81.2242 3 101753
82 81.2242 4 94195.1
82 81.2242 5 989.936
82 81.2242 6 6448.82
82 81.2242 9 11.4198
82 81.2242 11 4315.01
82 81.2242 16 49.2826
82 81.2242 17 233.487
82 81.2242 44 0.270037
82 81.2242 45 0.182968
83 82.2242 1 1536.49
83 82.2242 3 119548
83 82.2242 4 110668
83 82.2242 5 1123.11
83 82.2242 6 7590.14
83 82.2242 9 12.1899
83 82.2242 11 5078.68
83 82.2242 16 54.4432
83 82.2242 17 264.896
83 82.2242 44 0.317261
83 82.2242 45 0.214966
84 83.2242 1 1346.05
84 83.2242 3 139701
84 83.2242 4 129324
84 83.2242 5 1275.43
84 83.2242 6 8940.39
84 83.2242 9 13.0221
84 83.2242 11 5982.16
84 83.2242 16 60.1985
84 83.2242 17 300.822
84 83.2242 44 0.370743
84 83.2242 45 0.251203
85 84.2242 1 1179.24
85 84.2242 3 162244
85 84.2242 4 150192
85 84.2242 5 1450.03
85 84.2242 6 10540.3
85 84.2242 9 13.9236
85 84.2242 11 7052.66
85 84.2242 16 66.632
85 84.2242 17 342.005
85 84.2242 44 0.430568
85 84.2242 45 0.291739
86 85.2242 1 1033.12
86 85.2242 3 187102
86 85.2242 4 173204
86 85.2242 5 1650.68
86 85.2242 6 12439
86 85.2242 9 14.9028
86 85.2242 11 8323.16
86 85.2242 16 73.842
86 85.2242 17 389.331
86 85.2242 44 0.496537
86 85.2242 45 0.336438
87 86.271 1 899.649
87 86.271 3 215385
87 86.271 4 199386
87 86.271 5 1893.78
87 86.271 6 14814.9
87 86.271 9 16.0228
87 86.271 11 9912.91
87 86.271 16 82.3553
87 86.271 17 446.667
87 86.271 44 0.571597
87 86.271 45 0.387296
87 86.271 46 0.143481
87 86.271 47 0.11
88 87.5069 1 764.045
88 87.5069 3 251132
88 87.5069 4 232478
88 87.5069 5 2232.4
88 87.5069 6 18240.5
88 87.5069 9 17.4868
88 87.5069 11 12205
88 87.5069 16 93.8823
88 87.5069 17 526.535
88 87.5069 44 0.666464
88 87.5069 45 0.451574
88 87.5069 46 0.222975
88 87.5069 47 0.163827
88 87.5069 48 0.124414
89 88.5069 1 669.426
89 88.5069 3 281222
89 88.5069 4 260333
89 88.5069 5 2555.56
89 88.5069 6 21615.1
89 88.5069 9 18.8004
89 88.5069 11 14463
89 88.5069 16 104.584
89 88.5069 17 602.756
89 88.5069 44 0.746317
89 88.5069 45 0.50568
89 88.5069 46 0.315649
89 88.5069 47 0.224013
89 88.5069 48 0.139321
90 89.5069 1 586.536
90 89.5069 3 311551
90 89.5069 4 288409
90 89.5069 5 2931.72
90 89.5069 6 25650.5
90 89.5069 9 20.247
90 89.5069 11 17163.2
90 89.5069 16 116.738
90 89.5069 17 691.476
90 89.5069 44 0.826805
90 89.5069 45 0.560216
90 89.5069 46 0.443023
90 89.5069 47 0.303598
90 89.5069 48 0.154346
91 90.0684 1 544.598
91 90.0684 3 328356
91 90.0684 4 303966
91 90.0684 5 3170.02
91 90.0684 6 28257.7
91 90.0684 9 21.1248
91 90.0684 11 18907.7
91 90.0684 16 124.291
91 90.0684 17 747.681
91 90.0684 44 0.871403
91 90.0684 45 0.590435
91 90.0684 46 0.5339
91 90.0684 47 0.358687
91 90.0684 48 0.162672
92 91.0684 1 477.178
92 91.0684 3 357254
92 91.0684 4 330717
92 91.0684 5 3650.08
92 91.0684 6 33608.1
92 91.0684 9 22.8178
92 91.0684 11 22487.8
92 91.0684 16 139.216
92 91.0684 17 860.908
92 91.0684 44 0.948095
92 91.0684 45 0.642398
92 91.0684 46 0.738719
92 91.0684 47 0.478959
92 91.0684 48 0.176988
93 92.9076 1 374.243
93 92.9076 3 404081
93 92.9076 4 374066
93 92.9076 5 4763.26
93 92.9076 6 46390.1
93 92.9076 9 26.4384
93 92.9076 11 31040.4
93 92.9076 16 172.608
93 92.9076 17 1123.46
93 92.9076 44 1.07237
93 92.9076 45 0.7266
93 92.9076 46 1.30952
93 92.9076 47 0.794459
93 92.9076 48 0.200187
93 92.9076 49 0.119968
93 92.9076 50 0.117011
94 93.9076 1 327.924
94 93.9076 3 424522
94 93.9076 4 392989
94 93.9076 5 5526.25
94 93.9076 6 55350.2
94 93.9076 9 28.7329
94 93.9076 11 37035.7
94 93.9076 16 194.724
94 93.9076 17 1303.42
94 93.9076 44 1.12661
94 93.9076 45 0.763356
94 93.9076 46 1.76334
94 93.9076 47 1.03125
94 93.9076 48 0.210314
94 93.9076 49 0.126037
94 93.9076 50 0.12293
95 94.9076 1 287.339
95 94.9076 3 440556
95 94.9076 4 407831
95 94.9076 5 6429.69
95 94.9076 6 66076.9
95 94.9076 9 31.2993
95 94.9076 11 44213.1
95 94.9076 16 220.275
95 94.9076 17 1516.51
95 94.9076 44 1.16916
95 94.9076 45 0.792187
95 94.9076 46 2.35246
95 94.9076 47 1.32565
95 94.9076 48 0.218257
95 94.9076 49 0.130797
95 94.9076 50 0.127573
96 95.1641 1 277.775
96 95.1641 3 443893
96 95.1641 4 410921
96 95.1641 5 6687.68
96 95.1641 6 69153.8
96 95.1641 9 32.0064
96 95.1641 11 46271.9
96 95.1641 16 227.46
96 95.1641 17 1577.36
96 95.1641 44 1.17802
96 95.1641 45 0.798188
96 95.1641 46 2.5296
96 95.1641 47 1.41182
96 95.1641 48 0.21991
96 95.1641 49 0.131788
96 95.1641 50 0.128539
97 96.1641 1 243.397
97 96.1641 3 453841
97 96.1641 4 420130
97 96.1641 5 7809.2
97 96.1641 6 82552.9
97 96.1641 9 34.9702
97 96.1641 11 55237.5
97 96.1641 16 258.211
97 96.1641 17 1841.88
97 96.1641 44 1.20442
97 96.1641 45 0.816076
97 96.1641 46 3.33753
97 96.1641 47 1.79388
97 96.1641 48 0.224838
97 96.1641 49 0.134741
97 96.1641 50 0.13142
98 97.1641 1 213.274
98 97.1641 3 458817
98 97.1641 4 424736
98 97.1641 5 9145.17
98 97.1641 6 98474.5
98 97.1641 9 38.3016
98 97.1641 11 65890.9
98 97.1641 16 293.955
98 97.1641 17 2156.98
98 97.1641 44 1.21762
98 97.1641 45 0.825023
98 97.1641 46 4.36769
98 97.1641 47 2.25977
98 97.1641 48 0.227303
98 97.1641 49 0.136219
98 97.1641 50 0.132861
99 98.7244 1 173.549
99 98.7244 3 457052
99 98.7244 4 423102
99 98.7244 5 11768.6
99 98.7244 6 129235
99 98.7244 9 44.3644
99 98.7244 11 86473.3
99 98.7244 16 361.961
99 98.7244 17 2775.74
99 98.7244 44 1.21294
99 98.7244 45 0.82185
99 98.7244 46 6.55003
99 98.7244 47 3.19021
99 98.7244 48 0.226429
99 98.7244 49 0.135695
99 98.7244 50 0.13235
100 99.7244 1 152.071
100 99.7244 3 450413
100 99.7244 4 416956
100 99.7244 5 13883.2
100 99.7244 6 153269
100 99.7244 9 48.9023
100 99.7244 11 102555
100 99.7244 16 415.154
100 99.7244 17 3274.5
100 99.7244 44 1.19532
100 99.7244 45 0.809911
100 99.7244 46 8.42296
100 99.7244 47 3.94443
100 99.7244 48 0.22314
100 99.7244 49 0.133724
100 99.7244 50 0.130427
101 100.724 1 133.251
101 100.724 3 440100
101 100.724 4 407409
101 100.724 5 16424.2
101 100.724 6 181026
101 100.724 9 54.0433
101 100.724 11 121127
101 100.724 16 477.598
101 100.724 17 3873.82
101 100.724 44 1.16795
101 100.724 45 0.791367
101 100.724 46 10.7738
101 100.724 47 4.84879
101 100.724 48 0.218031
101 100.724 49 0.130662
101 100.724 50 0.127441
102 101.552 1 119.462
102 101.552 3 429217
102 101.552 4 397334
102 101.552 5 18916.8
102 101.552 6 206941
102 101.552 9 58.8229
102 101.552 11 138467
102 101.552 16 537.594
102 101.552 17 4461.72
102 101.552 44 1.13907
102 101.552 45 0.771798
102 101.552 46 13.1649
102 101.552 47 5.73097
102 101.552 48 0.212639
102 101.552 49 0.127431
102 101.552 50 0.124289
102 101.552 51 0.11
103 102.552 1 104.68
103 102.552 3 413785
103 102.552 4 383049
103 102.552 5 22494.6
103 102.552 6 241808
103 102.552 9 65.3273
103 102.552 11 161798
103 102.552 16 622.007
103 102.552 17 5305.59
103 102.552 44 1.09812
103 102.552 45 0.744049
103 102.552 46 16.7145
103 102.552 47 6.98675
103 102.552 48 0.204994
103 102.552 49 0.122849
103 102.552 50 0.119821
103 102.552 51 0.172946
104 103.552 1 91.7281
104 103.552 3 396422
104 103.552 4 366976
104 103.552 5 26824.7
104 103.552 6 280364
104 103.552 9 72.7577
104 103.552 11 187596
104 103.552 16 722.063
104 103.552 17 6326.89
104 103.552 44 1.05204
104 103.552 45 0.712828
104 103.552 46 21.1615
104 103.552 47 8.48965
104 103.552 48 0.196393
104 103.552 49 0.117694
104 103.552 50 0.114793
104 103.552 51 0.270607
105 104.552 1 80.3802
105 104.552 3 377696
105 104.552 4 349641
105 104.552 5 32079
105 104.552 6 322110
105 104.552 9 81.2761
105 104.552 11 215529
105 104.552 16 841.138
105 104.552 17 7566.17
105 104.552 44 1.00234
105 104.552 45 0.679156
105 104.552 46 26.74
105 104.552 47 10.2907
105 104.552 48 0.187115
105 104.552 49 0.112135
105 104.552 50 0.10937
105 104.552 51 0.420831
106 105.629 1 69.7267
106 105.629 3 356569
106 105.629 4 330082
106 105.629 5 39029.4
106 105.629 6 369707
106 105.629 9 91.9086
106 105.629 11 247377
106 105.629 16 995.769
106 105.629 17 9205.48
106 105.629 44 0.946275
106 105.629 45 0.641165
106 105.629 46 34.3769
106 105.629 47 12.6412
106 105.629 48 0.176648
106 105.629 49 0.105862
106 105.629 50 0.103252
106 105.629 51 0.672262
106 105.629 52 0.133111
106 105.629 53 0.11
107 106.629 1 61.1029
107 106.629 3 336545
107 106.629 4 311546
107 106.629 5 46947.7
107 106.629 6 415014
107 106.629 9 103.368
107 106.629 11 277693
107 106.629 16 1169.16
107 106.629 17 11073.1
107 106.629 44 0.893135
107 106.629 45 0.605159
107 106.629 46 43.3804
107 106.629 47 15.285
107 106.629 48 0.166728
107 106.629 51 1.028
107 106.629 52 0.167974
107 106.629 53 0.103823
108 107.303 1 55.9053
108 107.303 3 323008
108 107.303 4 299014
108 107.303 5 53263.1
108 107.303 6 445404
108 107.303 9 112.12
108 107.303 11 298027
108 107.303 16 1305.97
108 107.303 17 12562.7
108 107.303 44 0.857209
108 107.303 45 0.580817
108 107.303 46 50.7701
108 107.303 47 17.3739
108 107.303 48 0.160022
108 107.303 51 1.36222
108 107.303 52 0.196588
108 107.303 54 0.116148
108 107.303 55 0.11
109 108.709 1 46.4405
109 108.709 3 295108
109 108.709 4 273187
109 108.709 5 69543.3
109 108.709 6 505880
109 108.709 9 133.543
109 108.709 11 338493
109 108.709 16 1655.09
109 108.709 17 16402.5
109 108.709 44 0.783167
109 108.709 45 0.530649
109 108.709 46 70.5781
109 108.709 47 22.7076
109 108.709 48 0.1462
109 108.709 51 2.40937
109 108.709 52 0.273287
109 108.709 54 0.131918
109 108.709 55 0.124936
110 109.709 1 40.6985
110 109.709 3 275809
110 109.709 4 255322
110 109.709 5 84286.8
110 109.709 6 544362
110 109.709 9 151.93
110 109.709 11 364242
110 109.709 16 1969.34
110 109.709 17 19879.9
110 109.709 44 0.731953
110 109.709 45 0.495947
110 109.709 46 89.3874
110 109.709 47 27.5057
110 109.709 48 0.136639
110 109.709 51 3.56247
110 109.709 52 0.346118
110 109.709 54 0.141953
110 109.709 55 0.134439
111 110.092 1 38.694
111 110.092 3 268587
111 110.092 4 248636
111 110.092 5 90771.5
111 110.092 6 557686
111 110.092 9 159.793
111 110.092 11 373157
111 110.092 16 2107.51
111 110.092 17 21409.4
111 110.092 44 0.712785
111 110.092 45 0.48296
111 110.092 46 97.9111
111 110.092 47 29.6135
111 110.092 48 0.133061
111 110.092 51 4.12469
111 110.092 52 0.379123
111 110.092 54 0.145427
111 110.092 55 0.13773
111 110.092 56 0.11
112 111.603 1 31.6986
112 111.603 3 241129
112 111.603 4 223217
112 111.603 5 121854
112 111.603 6 600848
112 111.603 9 196.188
112 111.603 11 402037
112 111.603 16 2773.47
112 111.603 17 28740.6
112 111.603 44 0.639916
112 111.603 45 0.433586
112 111.603 46 140.828
112 111.603 47 39.7536
112 111.603 48 0.119458
112 111.603 51 7.2221
112 111.603 52 0.545304
112 111.603 54 0.156682
112 111.603 55 0.14839
112 111.603 56 0.118514
113 112.603 1 27.7796
113 112.603 3 223994
113 112.603 4 207356
113 112.603 5 148140
113 112.603 6 620006
113 112.603 9 225.893
113 112.603 11 414856
113 112.603 16 3345.98
113 112.603 17 34940.4
113 112.603 44 0.594444
113 112.603 45 0.402776
113 112.603 46 179.763
113 112.603 47 48.443
113 112.603 48 0.11097
113 112.603 51 10.2843
113 112.603 52 0.696062
113 112.603 54 0.161678
113 112.603 55 0.153121
113 112.603 56 0.122293
114 113.413 1 24.9665
114 113.413 3 210776
114 113.413 4 195119
114 113.413 5 173466
114 113.413 6 629602
114 113.413 9 254.028
114 113.413 11 421277
114 113.413 16 3909.64
114 113.413 17 40913.8
114 113.413 44 0.559364
114 113.413 45 0.379007
114 113.413 46 219.63
114 113.413 47 56.9734
114 113.413 48 0.104421
114 113.413 51 13.5591
114 113.413 52 0.850435
114 113.413 54 0.164181
114 113.413 55 0.155491
114 113.413 56 0.124185
115 114.877 1 20.5816
115 114.877 3 188391
115 114.877 4 174398
115 114.877 5 229938
115 114.877 6 633818
115 114.877 9 316.323
115 114.877 11 424098
115 114.877 16 5222.23
115 114.877 17 54233.2
115 114.877 44 0.49996
115 114.877 45 0.338757
115 114.877 46 317.263
115 114.877 47 76.7517
115 114.877 51 21.8127
115 114.877 52 1.22848
115 114.877 54 0.16528
115 114.877 55 0.156532
115 114.877 56 0.125017
116 115.877 1 18.037
116 115.877 3 174231
116 115.877 4 161289
116 115.877 5 277514
116 115.877 6 627662
116 115.877 9 369.452
116 115.877 11 419979
116 115.877 16 6403.28
116 115.877 17 65454.6
116 115.877 44 0.462382
116 115.877 45 0.313295
116 115.877 46 409.803
116 115.877 47 94.4574
116 115.877 51 29.6346
116 115.877 52 1.58681
116 115.877 54 0.163675
116 115.877 55 0.155012
116 115.877 56 0.123803
117 116.877 1 15.8071
117 116.877 3 160982
117 116.877 4 149024
117 116.877 5 333072
117 116.877 6 615145
117 116.877 9 433.459
117 116.877 11 411603
117 116.877 16 7891.26
117 116.877 17 78558.4
117 116.877 44 0.427221
117 116.877 45 0.289471
117 116.877 46 531.515
117 116.877 47 116.663
117 116.877 51 39.6388
117 116.877 52 2.05809
117 116.877 54 0.160411
117 116.877 55 0.15192
117 116.877 56 0.121334
118 117.877 1 13.853
118 117.877 3 148623
118 117.877 4 137584
118 117.877 5 396776
118 117.877 6 597310
118 117.877 9 510.925
118 117.877 11 399670
118 117.877 16 9775.28
118 117.877 17 93583.8
118 117.877 44 0.394422
118 117.877 45 0.267248
118 117.877 46 692.385
118 117.877 47 144.644
118 117.877 51 52.1578
118 117.877 52 2.681
118 117.877 54 0.15576
118 117.877 55 0.147516
118 117.877 56 0.117816
119 118.076 1 13.4925
119 118.076 3 146258
119 118.076 4 135394
119 118.076 5 410460
119 118.076 6 593204
119 118.076 9 528.295
119 118.076 11 396923
119 118.076 16 10209
119 118.076 17 96811.1
119 118.076 44 0.388144
119 118.076 45 0.262994
119 118.076 46 730.355
119 118.076 47 151.067
119 118.076 51 54.9858
119 118.076 52 2.82802
119 118.076 54 0.154689
119 118.076 55 0.146502
119 118.076 56 0.117007
119 118.076 57 0.11
120 119.163 1 11.6908
120 119.163 3 133990
120 119.163 4 124037
120 119.163 5 489941
120 119.163 6 568315
120 119.163 9 635.797
120 119.163 11 380269
120 119.163 16 12975.9
120 119.163 17 115558
120 119.163 44 0.355587
120 119.163 45 0.240934
120 119.163 46 979.625
120 119.163 47 191.912
120 119.163 51 72.3619
120 119.163 52 3.79322
120 119.163 54 0.148199
120 119.163 55 0.140355
120 119.163 56 0.112097
120 119.163 57 0.1313
121 120.163 1 10.246
121 120.163 3 123551
121 120.163 4 114374
121 120.163 5 569423
121 120.163 6 542392
121 120.163 9 757.995
121 120.163 11 362923
121 120.163 16 16273.3
121 120.163 17 134304
121 120.163 44 0.327885
121 120.163 45 0.222164
121 120.163 46 1290.3
121 120.163 47 240.354
121 120.163 51 91.3673
121 120.163 52 4.99618
121 120.163 54 0.141439
121 120.163 55 0.133953
121 120.163 56 0.106984
121 120.163 57 0.152601
122 121.494 1 8.59705
122 121.494 3 110860
122 121.494 4 102626
122 121.494 5 680408
122 121.494 6 505044
122 121.494 9 966.263
122 121.494 11 337933
122 121.494 16 22204.2
122 121.494 17 160481
122 121.494 44 0.294205
122 121.494 45 0.199344
122 121.494 46 1878.69
122 121.494 47 327.05
122 121.494 51 120.864
122 121.494 52 7.27449
122 121.494 54 0.1317
122 121.494 55 0.124729
122 121.494 57 0.182344
123 122.24 1 7.79189
123 122.24 3 104313
123 122.24 4 96564.9
123 122.24 5 742536
123 122.24 6 483348
123 122.24 9 1111.91
123 122.24 11 323416
123 122.24 16 26545.1
123 122.24 17 175135
123 122.24 44 0.276831
123 122.24 45 0.187571
123 122.24 46 2328.74
123 122.24 47 390.284
123 122.24 51 139.104
123 122.24 52 9.01716
123 122.24 54 0.126042
123 122.24 55 0.119371
123 122.24 57 0.198994
124 123.319 1 6.7587
124 123.319 3 95515.5
124 123.319 4 88420.5
124 123.319 5 828275
124 123.319 6 451667
124 123.319 9 1370.11
124 123.319 11 302218
124 123.319 16 34560.4
124 123.319 17 195357
124 123.319 44 0.253482
124 123.319 45 0.171751
124 123.319 46 3194.31
124 123.319 47 506.804
124 123.319 51 166.88
124 123.319 52 12.3687
124 123.319 54 0.117781
124 123.319 55 0.111547
124 123.319 57 0.221971
125 124.331 1 5.91496
125 124.331 3 87944.1
125 124.331 4 81411.6
125 124.331 5 900161
125 124.331 6 422150
125 124.331 9 1677.53
125 124.331 11 282467
125 124.331 16 44542.1
125 124.331 17 212312
125 124.331 44 0.233389
125 124.331 45 0.158137
125 124.331 46 4323.52
125 124.331 47 651.821
125 124.331 51 193.441
125 124.331 52 16.7412
125 124.331 54 0.110084
125 124.331 55 0.104257
125 124.331 57 0.241236
125 124.331 58 0.11
126 125.834 1 4.85171
126 125.834 3 77802
126 125.834 4 72022.8
126 125.834 5 983697
126 125.834 6 379516
126 125.834 9 2293.37
126 125.834 11 253941
126 125.834 16 65604.7
126 125.834 17 232015
126 125.834 44 0.206474
126 125.834 45 0.1399
126 125.834 46 6849.47
126 125.834 47 958.817
126 125.834 51 231.314
126 125.834 52 26.5219
126 125.834 57 0.263623
126 125.834 58 0.198562
127 126.414 1 4.49517
127 126.414 3 74220.6
127 126.414 4 68707.5
127 126.414 5 1.00678e+06
127 126.414 6 363654
127 126.414 9 2597.52
127 126.414 11 243327
127 126.414 16 76405.8
127 126.414 17 237459
127 126.414 44 0.196969
127 126.414 45 0.13346
127 126.414 46 8205.81
127 126.414 47 1117.23
127 126.414 51 244.723
127 126.414 52 31.7739
127 126.414 57 0.269808
127 126.414 58 0.247732
127 126.414 59 0.11
128 127.243 1 4.02952
128 127.243 3 69382.8
128 127.243 4 64229
128 127.243 5 1.03028e+06
128 127.243 6 341604
128 127.243 9 3115.32
128 127.243 11 228573
128 127.243 16 95232.3
128 127.243 17 243003
128 127.243 44 0.184131
128 127.243 45 0.124761
128 127.243 46 10649.9
128 127.243 47 1395.5
128 127.243 51 262.259
128 127.243 52 41.2377
128 127.243 57 0.276108
128 127.243 58 0.337773
128 127.243 59 0.155781
129 128.243 1 3.53156
129 128.243 3 63976.7
129 128.243 4 59224.5
129 128.243 5 1.04356e+06
129 128.243 6 316160
129 128.243 9 3899.79
129 128.243 11 211548
129 128.243 16 124503
129 128.243 17 246134
129 128.243 44 0.169784
129 128.243 45 0.11504
129 128.243 46 14619.6
129 128.243 47 1834.66
129 128.243 51 280.3
129 128.243 52 56.6089
129 128.243 57 0.279666
129 128.243 58 0.486211
129 128.243 59 0.234051
130 129.514 1 2.98682
130 129.514 3 57726.9
130 129.514 4 53438.9
130 129.514 5 1.03776e+06
130 129.514 6 285768
130 129.514 9 5236.44
130 129.514 11 191212
130 129.514 16 175515
130 129.514 17 244766
130 129.514 44 0.153198
130 129.514 45 0.103802
130 129.514 46 21939.6
130 129.514 47 2623
130 129.514 51 297.684
130 129.514 52 84.9526
130 129.514 57 0.278111
130 129.514 58 0.763846
130 129.514 59 0.385843
130 129.514 60 0.11
131 130.26 1 2.70702
131 130.26 3 54354.1
131 130.26 4 50316.7
131 130.26 5 1.02398e+06
131 130.26 6 268980
131 130.26 9 6251.74
131 130.26 11 179979
131 130.26 16 214569
131 130.26 17 241516
131 130.26 44 0.144247
131 130.26 46 27825.1
131 130.26 47 3249.13
131 130.26 51 304.929
131 130.26 52 107.742
131 130.26 57 0.274418
131 130.26 58 0.989973
131 130.26 59 0.51193
131 130.26 60 0.112715
131 130.26 61 0.11
132 131.463 1 2.30978
132 131.463 3 49333.1
132 131.463 4 45668.6
132 131.463 5 988407
132 131.463 6 243553
132 131.463 9 8378.96
132 131.463 11 162966
132 131.463 16 295678
132 131.463 17 233126
132 131.463 44 0.130922
132 131.463 46 40693.7
132 131.463 47 4622.22
132 131.463 51 312.171
132 131.463 52 157.571
132 131.463 57 0.264885
132 131.463 58 1.49461
132 131.463 59 0.794449
132 131.463 60 0.115664
132 131.463 61 0.208485
133 132.948 1 1.89898
133 132.948 3 43788.1
133 132.948 4 40535.5
133 132.948 5 927600
133 132.948 6 214987
133 132.948 9 12169.2
133 132.948 11 143851
133 132.948 16 433556
133 132.948 17 218784
133 132.948 44 0.116206
133 132.948 46 64233.9
133 132.948 47 7226.95
133 132.948 51 314.352
133 132.948 52 248.721
133 132.948 57 0.24859
133 132.948 58 2.46572
133 132.948 59 1.32313
133 132.948 60 0.117111
133 132.948 61 0.458643
134 133.137 1 1.85218
134 133.137 3 43129
134 133.137 4 39925.4
134 133.137 5 918872
134 133.137 6 211566
134 133.137 9 12775.1
134 133.137 11 141562
134 133.137 16 454550
134 133.137 17 216725
134 133.137 44 0.114457
134 133.137 46 67983.1
134 133.137 47 7658.7
134 133.137 51 314.16
134 133.137 52 263.238
134 133.137 57 0.246251
134 133.137 58 2.62746
134 133.137 59 1.4081
134 133.137 60 0.117141
134 133.137 61 0.507361
134 133.137 62 0.11
135 134.438 1 1.56051
135 134.438 3 38870.6
135 134.438 4 35983.2
135 134.438 5 855123
135 134.438 6 189373
135 134.438 9 17955.4
135 134.438 11 126712
135 134.438 16 620915
135 134.438 17 201689
135 134.438 44 0.103156
135 134.438 46 99109.6
135 134.438 47 11486.6
135 134.438 51 310.475
135 134.438 52 383.764
135 134.438 57 0.229166
135 134.438 58 4.06437
135 134.438 59 2.11738
135 134.438 60 0.116558
135 134.438 61 1.01957
135 134.438 62 0.24637
136 135.162 1 1.41863
136 135.162 3 36691
136 135.162 4 33965.6
136 135.162 5 817781
136 135.162 6 177983
136 135.162 9 21818.3
136 135.162 11 119092
136 135.162 16 729737
136 135.162 17 192882
136 135.162 46 120802
136 135.162 47 14473.5
136 135.162 51 306.906
136 135.162 52 467.758
136 135.162 57 0.219159
136 135.162 58 5.18614
136 135.162 59 2.61365
136 135.162 60 0.115714
136 135.162 61 1.51116
136 135.162 62 0.383561
136 135.162 63 0.118152
137 136.825 1 1.1397
137 136.825 3 32148.7
137 136.825 4 29760.7
137 136.825 5 730839
137 136.825 6 154294
137 136.825 9 34675.4
137 136.825 11 103241
137 136.825 16 1.01255e+06
137 136.825 17 172376
137 136.825 46 182312
137 136.825 47 25002.1
137 136.825 51 295.825
137 136.825 52 705.931
137 136.825 57 0.195859
137 136.825 58 9.13046
137 136.825 59 4.02068
137 136.825 60 0.112724
137 136.825 61 3.79723
137 136.825 62 1.03077
137 136.825 63 0.176479
137 136.825 64 0.198263
138 137.041 1 1.10782
138 137.041 3 31603.1
138 137.041 4 29255.6
138 137.041 5 719638
138 137.041 6 151462
138 137.041 9 36899.3
138 137.041 11 101346
138 137.041 16 1.0511e+06
138 137.041 17 169734
138 137.041 46 191348
138 137.041 47 26897.7
138 137.041 51 294.16
138 137.041 52 740.922
138 137.041 57 0.192857
138 137.041 58 9.83867
138 137.041 59 4.22688
138 137.041 60 0.112247
138 137.041 61 4.29427
138 137.041 62 1.16915
138 137.041 63 0.184971
138 137.041 64 0.224879
139 138.528 1 0.911203
139 138.528 3 28091.5
139 138.528 4 26004.8
139 138.528 5 644395
139 138.528 6 133371
139 138.528 9 57234.5
139 138.528 11 89240.6
139 138.528 16 1.31028e+06
139 138.528 17 151987
139 138.528 46 257304
139 138.528 47 44961.2
139 138.528 51 281.896
139 138.528 52 996.31
139 138.528 57 0.172693
139 138.528 58 16.563
139 138.528 59 5.72482
139 138.528 60 0.108579
139 138.528 61 10.1797
139 138.528 62 2.70812
139 138.528 63 0.246453
139 138.528 64 0.520892
139 138.528 65 0.151582
139 138.528 66 0.126636
139 138.528 67 0.11
140 139.628 1 0.788683
140 139.628 3 25744.9
140 139.628 4 23832.5
140 139.628 5 591611
140 139.628 6 121479
140 139.628 9 80198.5
140 139.628 11 81283.6
140 139.628 16 1.47573e+06
140 139.628 17 139537
140 139.628 46 306458
140 139.628 47 66555.7
140 139.628 51 272.281
140 139.628 52 1186.64
140 139.628 57 0.158547
140 139.628 58 24.5598
140 139.628 59 6.83028
140 139.628 60 0.10552
140 139.628 61 19.7358
140 139.628 62 4.88679
140 139.628 63 0.291771
140 139.628 64 0.939946
140 139.628 65 0.191201
140 139.628 66 0.142626
140 139.628 67 0.123889
140 139.628 68 0.201116
140 139.628 69 0.168268
141 140.21 1 0.730646
