timesOfRecord time label Pdensity Pfit
402 401.801 51 1.9172 0.0307897
402 401.801 62 5.5645 0.0306145
402 401.801 64 1.0703 0.0306145
402 401.801 68 0.837613 0.0306116
402 401.801 69 0.191614 0.0306145
402 401.801 87 0.144802 0.0357721
402 401.801 103 0.297333 0.0419038
402 401.801 121 0.127726 0.0351249
402 401.801 202 8742.72 0.0438246
403 402.801 51 1.85255 0.0307921
403 402.801 62 5.37386 0.0306168
403 402.801 64 1.03363 0.0306168
403 402.801 68 0.80891 0.0306139
403 402.801 69 0.18505 0.0306168
403 402.801 87 0.142147 0.0357748
403 402.801 103 0.2976 0.041907
403 402.801 121 0.125127 0.0351276
403 402.801 202 8803.39 0.0437896
404 403.801 51 1.79009 0.0307944
404 403.801 62 5.1898 0.0306191
404 403.801 64 0.998227 0.0306191
404 403.801 68 0.781196 0.0306163
404 403.801 69 0.178711 0.0306191
404 403.801 87 0.139542 0.0357775
404 403.801 103 0.297871 0.0419102
404 403.801 121 0.122582 0.0351303
404 403.801 202 8863.49 0.0437543
405 404.801 51 1.72975 0.0307968
405 404.801 62 5.01207 0.0306215
405 404.801 64 0.964043 0.0306215
405 404.801 68 0.754437 0.0306186
405 404.801 69 0.172591 0.0306215
405 404.801 87 0.136985 0.0357802
405 404.801 103 0.298145 0.0419134
405 404.801 121 0.12009 0.035133
405 404.801 202 8923.01 0.0437188
406 405.801 51 1.67146 0.0307992
406 405.801 62 4.84047 0.0306239
406 405.801 64 0.931036 0.0306239
406 405.801 68 0.7286 0.030621
406 405.801 69 0.166682 0.0306239
406 405.801 87 0.134477 0.035783
406 405.801 103 0.298422 0.0419166
406 405.801 121 0.117649 0.0351358
406 405.801 202 8981.92 0.0436831
407 406.801 51 1.61514 0.0308017
407 406.801 62 4.67478 0.0306263
407 406.801 64 0.899167 0.0306263
407 406.801 68 0.703653 0.0306234
407 406.801 69 0.160977 0.0306263
407 406.801 87 0.132015 0.0357857
407 406.801 103 0.298702 0.0419199
407 406.801 121 0.115259 0.0351385
407 406.801 202 9040.19 0.0436472
408 407.801 51 1.56074 0.0308041
408 407.801 62 4.51479 0.0306287
408 407.801 64 0.868394 0.0306287
408 407.801 68 0.679566 0.0306258
408 407.801 69 0.155468 0.0306287
408 407.801 87 0.1296 0.0357885
408 407.801 103 0.298986 0.0419231
408 407.801 121 0.112919 0.0351413
408 407.801 202 9097.81 0.0436111
409 408.801 51 1.50817 0.0308065
409 408.801 62 4.36032 0.0306311
409 408.801 64 0.838682 0.0306311
409 408.801 68 0.656308 0.0306282
409 408.801 69 0.150148 0.0306311
409 408.801 87 0.12723 0.0357913
409 408.801 103 0.299273 0.0419264
409 408.801 121 0.110627 0.0351441
409 408.801 202 9154.75 0.0435748
410 409.801 51 1.45739 0.030809
410 409.801 62 4.21116 0.0306335
410 409.801 64 0.809992 0.0306335
410 409.801 68 0.633851 0.0306307
410 409.801 69 0.145012 0.0306335
410 409.801 87 0.124905 0.0357941
410 409.801 103 0.299563 0.0419297
410 409.801 121 0.108383 0.0351469
410 409.801 202 9210.98 0.0435383
411 410.801 51 1.40833 0.0308115
411 410.801 62 4.06713 0.030636
411 410.801 64 0.782289 0.030636
411 410.801 68 0.612168 0.0306331
411 410.801 69 0.140052 0.030636
411 410.801 87 0.122623 0.0357969
411 410.801 103 0.299857 0.041933
411 410.801 121 0.106185 0.0351498
411 410.801 202 9266.49 0.0435016
412 411.801 51 1.36093 0.030814
412 411.801 62 3.92806 0.0306384
412 411.801 64 0.75554 0.0306384
412 411.801 68 0.59123 0.0306356
412 411.801 69 0.135263 0.0306384
412 411.801 87 0.120384 0.0357997
412 411.801 103 0.300155 0.0419364
412 411.801 121 0.104032 0.0351526
412 411.801 202 9321.24 0.0434647
413 412.801 51 1.31514 0.0308165
413 412.801 62 3.79378 0.0306409
413 412.801 64 0.729711 0.0306409
413 412.801 68 0.571013 0.030638
413 412.801 69 0.130639 0.0306409
413 412.801 87 0.118187 0.0358026
413 412.801 103 0.300455 0.0419397
413 412.801 121 0.101924 0.0351555
413 412.801 202 9375.23 0.0434277
414 413.801 51 1.2709 0.030819
414 413.801 62 3.66411 0.0306434
414 413.801 64 0.704771 0.0306434
414 413.801 68 0.551492 0.0306405
414 413.801 69 0.126174 0.0306434
414 413.801 87 0.116031 0.0358055
414 413.801 103 0.300759 0.0419431
414 413.801 202 9428.42 0.0433904
415 414.801 51 1.22816 0.0308215
415 414.801 62 3.53891 0.0306459
415 414.801 64 0.680688 0.0306459
415 414.801 68 0.532642 0.030643
415 414.801 69 0.121863 0.0306459
415 414.801 87 0.113915 0.0358083
415 414.801 103 0.301067 0.0419465
415 414.801 202 9480.79 0.043353
416 415.801 51 1.18686 0.030824
416 415.801 62 3.41801 0.0306484
416 415.801 64 0.657434 0.0306484
416 415.801 68 0.514441 0.0306455
416 415.801 69 0.1177 0.0306484
416 415.801 87 0.111839 0.0358112
416 415.801 103 0.301378 0.0419499
416 415.801 202 9532.33 0.0433153
417 416.801 51 1.14696 0.0308266
417 416.801 62 3.30126 0.0306509
417 416.801 64 0.634979 0.0306509
417 416.801 68 0.496866 0.0306481
417 416.801 69 0.11368 0.0306509
417 416.801 87 0.109802 0.0358141
417 416.801 103 0.301693 0.0419533
417 416.801 202 9583 0.0432776
418 417.801 51 1.10841 0.0308291
418 417.801 62 3.18853 0.0306534
418 417.801 64 0.613296 0.0306534
418 417.801 68 0.479894 0.0306506
418 417.801 69 0.109798 0.0306534
418 417.801 87 0.107803 0.035817
418 417.801 103 0.302012 0.0419567
418 417.801 202 9632.78 0.0432396
419 418.801 51 1.07117 0.0308317
419 418.801 62 3.07968 0.030656
419 418.801 64 0.592358 0.030656
419 418.801 68 0.463507 0.0306531
419 418.801 69 0.106049 0.030656
419 418.801 87 0.105841 0.03582
419 418.801 103 0.302334 0.0419602
419 418.801 202 9681.67 0.0432015
420 419.801 51 1.03518 0.0308343
420 419.801 62 2.97456 0.0306585
420 419.801 64 0.57214 0.0306585
420 419.801 68 0.447682 0.0306557
420 419.801 69 0.102429 0.0306585
420 419.801 87 0.103916 0.0358229
420 419.801 103 0.302659 0.0419636
420 419.801 202 9729.62 0.0431632
421 420.801 51 1.00042 0.0308369
421 420.801 62 2.87306 0.0306611
421 420.801 64 0.552616 0.0306611
421 420.801 68 0.432401 0.0306583
421 420.801 87 0.102027 0.0358259
421 420.801 103 0.302989 0.0419671
421 420.801 202 9776.63 0.0431248
422 421.801 51 0.966826 0.0308395
422 421.801 62 2.77504 0.0306637
422 421.801 64 0.533763 0.0306637
422 421.801 68 0.417646 0.0306608
422 421.801 87 0.100173 0.0358288
422 421.801 103 0.303322 0.0419706
422 421.801 202 9822.67 0.0430862
423 422.801 51 0.93437 0.0308421
423 422.801 62 2.68039 0.0306663
423 422.801 64 0.515557 0.0306663
423 422.801 68 0.403397 0.0306634
423 422.801 103 0.303658 0.0419741
423 422.801 202 9867.72 0.0430474
424 423.801 51 0.903011 0.0308447
424 423.801 62 2.58898 0.0306689
424 423.801 64 0.497976 0.0306689
424 423.801 68 0.389637 0.030666
424 423.801 103 0.303999 0.0419776
424 423.801 202 9911.75 0.0430085
425 424.801 51 0.872712 0.0308474
425 424.801 62 2.50072 0.0306715
425 424.801 64 0.480999 0.0306715
425 424.801 68 0.37635 0.0306686
425 424.801 103 0.304343 0.0419811
425 424.801 202 9954.77 0.0429695
426 425.801 51 0.843437 0.03085
426 425.801 62 2.41548 0.0306741
426 425.801 64 0.464604 0.0306741
426 425.801 68 0.363519 0.0306713
426 425.801 103 0.304691 0.0419847
426 425.801 202 9996.73 0.0429304
427 426.801 51 0.81515 0.0308526
427 426.801 62 2.33317 0.0306767
427 426.801 64 0.448772 0.0306767
427 426.801 68 0.351128 0.0306739
427 426.801 103 0.305043 0.0419882
427 426.801 202 10037.6 0.0428911
428 427.801 51 0.787819 0.0308553
428 427.801 62 2.25368 0.0306794
428 427.801 64 0.433483 0.0306794
428 427.801 68 0.339163 0.0306765
428 427.801 103 0.305398 0.0419918
428 427.801 202 10077.4 0.0428517
429 428.801 51 0.76141 0.030858
429 428.801 62 2.17692 0.030682
429 428.801 64 0.418718 0.030682
429 428.801 68 0.327608 0.0306792
429 428.801 103 0.305758 0.0419954
429 428.801 202 10116.1 0.0428121
430 429.801 51 0.735893 0.0308606
430 429.801 62 2.10279 0.0306847
430 429.801 64 0.40446 0.0306847
430 429.801 68 0.316449 0.0306818
430 429.801 103 0.306121 0.0419989
430 429.801 202 10153.7 0.0427725
431 430.801 51 0.711237 0.0308633
431 430.801 62 2.0312 0.0306873
431 430.801 64 0.39069 0.0306873
431 430.801 68 0.305673 0.0306845
431 430.801 103 0.306488 0.0420025
431 430.801 202 10190.2 0.0427327
432 431.801 51 0.687413 0.030866
432 431.801 62 1.96207 0.03069
432 431.801 64 0.377393 0.03069
432 431.801 68 0.295266 0.0306871
432 431.801 103 0.306859 0.0420061
432 431.801 202 10225.4 0.0426928
433 432.801 51 0.664393 0.0308687
433 432.801 62 1.8953 0.0306927
433 432.801 64 0.364551 0.0306927
433 432.801 68 0.285217 0.0306898
433 432.801 103 0.307234 0.0420097
433 432.801 202 10259.6 0.0426529
434 433.801 51 0.642149 0.0308714
434 433.801 62 1.83083 0.0306953
434 433.801 64 0.352149 0.0306953
434 433.801 68 0.275511 0.0306925
434 433.801 103 0.307614 0.0420134
434 433.801 202 10292.5 0.0426128
435 434.801 51 0.620655 0.0308741
435 434.801 62 1.76856 0.030698
435 434.801 64 0.340172 0.030698
435 434.801 68 0.266138 0.0306952
435 434.801 103 0.307997 0.042017
435 434.801 202 10324.2 0.0425726
436 435.801 51 0.599886 0.0308768
436 435.801 62 1.70842 0.0307007
436 435.801 64 0.328605 0.0307007
436 435.801 68 0.257086 0.0306979
436 435.801 103 0.308384 0.0420206
436 435.801 202 10354.7 0.0425324
437 436.801 51 0.579817 0.0308796
437 436.801 62 1.65034 0.0307034
437 436.801 64 0.317434 0.0307034
437 436.801 68 0.248344 0.0307006
437 436.801 103 0.308775 0.0420243
437 436.801 202 10384 0.0424921
438 437.801 51 0.560424 0.0308823
438 437.801 62 1.59425 0.0307061
438 437.801 64 0.306645 0.0307061
438 437.801 68 0.239902 0.0307033
438 437.801 103 0.30917 0.0420279
438 437.801 202 10412 0.0424517
439 438.801 51 0.541684 0.030885
439 438.801 62 1.54008 0.0307088
439 438.801 64 0.296226 0.0307088
439 438.801 68 0.231748 0.030706
439 438.801 103 0.309569 0.0420316
439 438.801 202 10438.8 0.0424112
440 439.801 51 0.523575 0.0308878
440 439.801 62 1.48777 0.0307116
440 439.801 64 0.286163 0.0307116
440 439.801 68 0.223874 0.0307087
440 439.801 103 0.309973 0.0420352
440 439.801 202 10464.3 0.0423706
441 440.801 51 0.506077 0.0308905
441 440.801 62 1.43724 0.0307143
441 440.801 64 0.276444 0.0307143
441 440.801 68 0.216268 0.0307114
441 440.801 103 0.31038 0.0420389
441 440.801 202 10488.5 0.04233
442 441.801 51 0.489167 0.0308932
442 441.801 62 1.38844 0.030717
442 441.801 64 0.267058 0.030717
442 441.801 68 0.208923 0.0307141
442 441.801 103 0.310792 0.0420426
442 441.801 202 10511.4 0.0422894
443 442.801 51 0.472827 0.030896
443 442.801 62 1.34131 0.0307197
443 442.801 64 0.257993 0.0307197
443 442.801 68 0.20183 0.0307169
443 442.801 103 0.311207 0.0420463
443 442.801 202 10533 0.0422486
444 443.801 51 0.457036 0.0308987
444 443.801 62 1.29579 0.0307225
444 443.801 64 0.249237 0.0307225
444 443.801 68 0.194978 0.0307196
444 443.801 103 0.311627 0.04205
444 443.801 202 10553.3 0.0422079
445 444.801 51 0.441776 0.0309015
445 444.801 62 1.25182 0.0307252
445 444.801 64 0.240781 0.0307252
445 444.801 68 0.188361 0.0307223
445 444.801 103 0.312052 0.0420536
445 444.801 202 10572.3 0.0421671
446 445.801 51 0.42703 0.0309043
446 445.801 62 1.20936 0.0307279
446 445.801 64 0.232614 0.0307279
446 445.801 68 0.18197 0.0307251
446 445.801 103 0.31248 0.0420573
446 445.801 202 10589.9 0.0421263
447 446.801 51 0.41278 0.030907
447 446.801 62 1.16835 0.0307307
447 446.801 64 0.224725 0.0307307
447 446.801 68 0.175798 0.0307278
447 446.801 103 0.312913 0.042061
447 446.801 202 10606.2 0.0420854
448 447.801 51 0.399008 0.0309098
448 447.801 62 1.12874 0.0307334
448 447.801 64 0.217107 0.0307334
448 447.801 68 0.169836 0.0307305
448 447.801 103 0.313349 0.0420647
448 447.801 202 10621.2 0.0420445
449 448.801 51 0.3857 0.0309125
449 448.801 62 1.09048 0.0307361
449 448.801 64 0.209748 0.0307361
449 448.801 68 0.164078 0.0307333
449 448.801 103 0.31379 0.0420684
449 448.801 202 10634.8 0.0420036
450 449.801 51 0.372838 0.0309153
450 449.801 62 1.05353 0.0307389
450 449.801 64 0.20264 0.0307389
450 449.801 68 0.158517 0.030736
450 449.801 103 0.314236 0.0420721
450 449.801 202 10647 0.0419627
451 450.801 51 0.360409 0.0309181
451 450.801 62 1.01784 0.0307416
451 450.801 64 0.195775 0.0307416
451 450.801 68 0.153145 0.0307388
451 450.801 103 0.314686 0.0420758
451 450.801 202 10657.9 0.0419217
452 451.801 51 0.348397 0.0309208
452 451.801 62 0.983363 0.0307444
452 451.801 64 0.189144 0.0307444
452 451.801 68 0.147957 0.0307415
452 451.801 103 0.31514 0.0420795
452 451.801 202 10667.4 0.0418808
453 452.801 51 0.336788 0.0309236
453 452.801 62 0.950065 0.0307471
453 452.801 64 0.18274 0.0307471
453 452.801 68 0.142945 0.0307443
453 452.801 103 0.315598 0.0420832
453 452.801 202 10675.5 0.0418399
454 453.801 51 0.325569 0.0309263
454 453.801 62 0.917902 0.0307499
454 453.801 64 0.176553 0.0307499
454 453.801 68 0.138105 0.030747
454 453.801 103 0.316061 0.0420869
454 453.801 202 10682.2 0.041799
455 454.801 51 0.314727 0.0309291
455 454.801 62 0.886836 0.0307526
455 454.801 64 0.170578 0.0307526
455 454.801 68 0.13343 0.0307497
455 454.801 103 0.316528 0.0420906
455 454.801 202 10687.6 0.041758
456 455.801 51 0.304248 0.0309319
456 455.801 62 0.856829 0.0307553
456 455.801 64 0.164806 0.0307553
456 455.801 68 0.128914 0.0307525
456 455.801 103 0.317 0.0420943
456 455.801 202 10691.6 0.0417172
457 456.801 51 0.29412 0.0309346
457 456.801 62 0.827845 0.0307581
457 456.801 64 0.159231 0.0307581
457 456.801 68 0.124552 0.0307552
457 456.801 103 0.317476 0.042098
457 456.801 202 10694.2 0.0416763
458 457.801 51 0.284333 0.0309374
458 457.801 62 0.799848 0.0307608
458 457.801 64 0.153846 0.0307608
458 457.801 68 0.120339 0.030758
458 457.801 103 0.317956 0.0421017
458 457.801 202 10695.5 0.0416354
459 458.801 51 0.274873 0.0309401
459 458.801 62 0.772804 0.0307635
459 458.801 64 0.148644 0.0307635
459 458.801 68 0.116269 0.0307607
459 458.801 103 0.318441 0.0421054
459 458.801 202 10695.3 0.0415946
460 459.801 51 0.265731 0.0309429
460 459.801 62 0.746681 0.0307663
460 459.801 64 0.14362 0.0307663
460 459.801 68 0.112338 0.0307634
460 459.801 103 0.31893 0.0421091
460 459.801 202 10693.8 0.0415539
461 460.801 51 0.256894 0.0309456
461 460.801 62 0.721448 0.030769
461 460.801 64 0.138766 0.030769
461 460.801 68 0.10854 0.0307662
461 460.801 103 0.319424 0.0421127
461 460.801 202 10690.9 0.0415131
462 461.801 51 0.248354 0.0309484
462 461.801 62 0.697073 0.0307717
462 461.801 64 0.134078 0.0307717
462 461.801 68 0.104872 0.0307689
462 461.801 103 0.319922 0.0421164
462 461.801 202 10686.6 0.0414725
463 462.801 51 0.2401 0.0309511
463 462.801 62 0.673528 0.0307745
463 462.801 64 0.129549 0.0307745
463 462.801 68 0.101329 0.0307716
463 462.801 103 0.320425 0.0421201
463 462.801 202 10681 0.0414319
464 463.801 51 0.232122 0.0309539
464 463.801 62 0.650783 0.0307772
464 463.801 64 0.125174 0.0307772
464 463.801 103 0.320932 0.0421237
464 463.801 202 10673.9 0.0413913
465 464.801 51 0.224411 0.0309566
465 464.801 62 0.628812 0.0307799
465 464.801 64 0.120948 0.0307799
465 464.801 103 0.321444 0.0421274
465 464.801 202 10665.6 0.0413508
466 465.801 51 0.216958 0.0309593
466 465.801 62 0.607589 0.0307826
466 465.801 64 0.116866 0.0307826
466 465.801 103 0.32196 0.0421311
466 465.801 202 10655.8 0.0413104
467 466.801 51 0.209755 0.030962
467 466.801 62 0.587086 0.0307853
467 466.801 64 0.112923 0.0307853
467 466.801 103 0.322481 0.0421347
467 466.801 202 10644.7 0.04127
468 467.801 51 0.202792 0.0309648
468 467.801 62 0.56728 0.030788
468 467.801 64 0.109113 0.030788
468 467.801 103 0.323006 0.0421383
468 467.801 202 10632.3 0.0412298
469 468.801 51 0.196062 0.0309675
469 468.801 62 0.548147 0.0307907
469 468.801 64 0.105433 0.0307907
469 468.801 103 0.323536 0.042142
469 468.801 202 10618.6 0.0411896
470 469.801 51 0.189558 0.0309702
470 469.801 62 0.529664 0.0307934
470 469.801 64 0.101878 0.0307934
470 469.801 103 0.324071 0.0421456
470 469.801 202 10603.5 0.0411495
471 470.801 51 0.18327 0.0309729
471 470.801 62 0.511809 0.0307961
471 470.801 103 0.32461 0.0421492
471 470.801 202 10587 0.0411095
472 471.801 51 0.177193 0.0309756
472 471.801 62 0.494559 0.0307987
472 471.801 103 0.325154 0.0421528
472 471.801 202 10569.3 0.0410696
473 472.801 51 0.171319 0.0309782
473 472.801 62 0.477895 0.0308014
473 472.801 103 0.325703 0.0421564
473 472.801 202 10550.3 0.0410298
474 473.801 51 0.16564 0.0309809
474 473.801 62 0.461797 0.0308041
474 473.801 103 0.326256 0.04216
474 473.801 202 10530 0.0409901
475 474.801 51 0.160152 0.0309836
475 474.801 62 0.446244 0.0308067
475 474.801 103 0.326814 0.0421636
475 474.801 202 10508.4 0.0409505
476 475.801 51 0.154846 0.0309863
476 475.801 62 0.431219 0.0308094
476 475.801 103 0.327376 0.0421671
476 475.801 202 10485.5 0.0409111
477 476.801 51 0.149718 0.0309889
477 476.801 62 0.416703 0.030812
477 476.801 103 0.327943 0.0421707
477 476.801 202 10461.4 0.0408718
478 477.801 51 0.14476 0.0309916
478 477.801 62 0.40268 0.0308146
478 477.801 103 0.328515 0.0421742
478 477.801 202 10436.1 0.0408326
479 478.801 51 0.139968 0.0309942
479 478.801 62 0.389131 0.0308173
479 478.801 103 0.329091 0.0421778
479 478.801 202 10409.5 0.0407935
480 479.801 51 0.135336 0.0309968
480 479.801 62 0.376042 0.0308199
480 479.801 103 0.329672 0.0421813
480 479.801 202 10381.7 0.0407545
481 480.801 51 0.130858 0.0309994
481 480.801 62 0.363396 0.0308225
481 480.801 103 0.330258 0.0421848
481 480.801 202 10352.7 0.0407158
482 481.801 51 0.12653 0.0310021
482 481.801 62 0.351178 0.0308251
482 481.801 103 0.330849 0.0421883
482 481.801 202 10322.6 0.0406771
483 482.801 51 0.122345 0.0310047
483 482.801 62 0.339373 0.0308277
483 482.801 103 0.331444 0.0421917
483 482.801 202 10291.2 0.0406386
484 483.801 51 0.1183 0.0310072
484 483.801 62 0.327968 0.0308302
484 483.801 103 0.332044 0.0421952
484 483.801 202 10258.7 0.0406002
485 484.801 51 0.11439 0.0310098
485 484.801 62 0.316949 0.0308328
485 484.801 103 0.332649 0.0421987
485 484.801 202 10225.1 0.040562
486 485.801 51 0.110609 0.0310124
486 485.801 62 0.306303 0.0308353
486 485.801 103 0.333258 0.0422021
486 485.801 202 10190.3 0.040524
487 486.801 51 0.106955 0.0310149
487 486.801 62 0.296016 0.0308379
487 486.801 103 0.333872 0.0422055
487 486.801 202 10154.5 0.0404861
488 487.801 51 0.103422 0.0310175
488 487.801 62 0.286078 0.0308404
488 487.801 103 0.334491 0.0422089
488 487.801 202 10117.6 0.0404484
489 488.801 51 0.100007 0.03102
489 488.801 62 0.276475 0.0308429
489 488.801 103 0.335115 0.0422123
489 488.801 202 10079.6 0.0404109
490 489.801 62 0.267197 0.0308454
490 489.801 103 0.335744 0.0422157
490 489.801 202 10040.5 0.0403735
491 490.801 62 0.258232 0.0308479
491 490.801 103 0.336377 0.0422191
491 490.801 202 10000.5 0.0403363
492 491.801 62 0.24957 0.0308504
492 491.801 103 0.337015 0.0422224
492 491.801 202 9959.38 0.0402993
493 492.801 62 0.2412 0.0308529
493 492.801 103 0.337658 0.0422257
493 492.801 202 9917.32 0.0402625
494 493.801 62 0.233113 0.0308553
494 493.801 103 0.338305 0.042229
494 493.801 202 9874.28 0.0402259
495 494.801 62 0.225299 0.0308578
495 494.801 103 0.338958 0.0422323
495 494.801 202 9830.29 0.0401895
496 495.801 62 0.217749 0.0308602
496 495.801 103 0.339615 0.0422356
496 495.801 202 9785.38 0.0401532
497 496.801 62 0.210453 0.0308626
497 496.801 103 0.340277 0.0422389
497 496.801 202 9739.55 0.0401172
498 497.801 62 0.203403 0.030865
498 497.801 103 0.340944 0.0422421
498 497.801 202 9692.84 0.0400813
499 498.801 62 0.196591 0.0308674
499 498.801 103 0.341616 0.0422453
499 498.801 202 9645.27 0.0400457
500 499.801 62 0.190008 0.0308698
500 499.801 103 0.342292 0.0422485
500 499.801 202 9596.84 0.0400102
501 500.801 62 0.183647 0.0308722
501 500.801 103 0.342973 0.0422517
501 500.801 202 9547.59 0.039975
502 501.801 62 0.177501 0.0308745
502 501.801 103 0.343659 0.0422549
502 501.801 202 9497.54 0.03994
503 502.801 62 0.171561 0.0308768
503 502.801 103 0.34435 0.042258
503 502.801 202 9446.71 0.0399052
504 503.801 62 0.165822 0.0308792
504 503.801 103 0.345046 0.0422611
504 503.801 202 9395.12 0.0398706
505 504.801 62 0.160275 0.0308815
505 504.801 103 0.345747 0.0422642
505 504.801 202 9342.8 0.0398362
506 505.801 62 0.154916 0.0308838
506 505.801 103 0.346452 0.0422673
506 505.801 202 9289.75 0.0398021
507 506.801 62 0.149736 0.030886
507 506.801 103 0.347162 0.0422704
507 506.801 202 9236.02 0.0397681
508 507.801 62 0.144731 0.0308883
508 507.801 103 0.347877 0.0422734
508 507.801 202 9181.61 0.0397344
509 508.801 62 0.139894 0.0308905
509 508.801 103 0.348597 0.0422765
509 508.801 202 9126.55 0.0397009
