timesOfRecord time Db Dp Bdensity Pdensity effDb effDp PDI
1090 1089.41 38 109 76233.8 2.54706e+07 31.7655 12.3819 0.0438158
1091 1090.09 39 108 71900.9 2.57551e+07 35.0395 12.9557 0.0426068
1092 1091.22 39 108 55091.3 2.63505e+07 38.306 13.597 0.0505238
1093 1092.49 38 107 36131.1 2.62361e+07 53.0428 13.7797 0.0911939
1094 1093.04 38 106 31302.3 2.58175e+07 56.5098 13.8255 0.127789
1095 1094.19 38 107 29538.9 2.44636e+07 51.0405 13.7389 0.234099
1096 1095.38 38 107 41553.1 2.27538e+07 27.7233 14.0653 0.319744
1097 1096.29 40 105 63692.1 2.14814e+07 19.3848 14.3911 0.340829
1098 1097.19 40 106 97115.7 2.04406e+07 18.8628 14.5594 0.336092
1099 1098.11 42 103 144961 1.97217e+07 12.3434 15.8026 0.317219
1100 1099.19 45 100 186577 1.9528e+07 13.5852 16.6001 0.287124
1101 1100.07 48 101 205738 1.98586e+07 11.3431 17.6477 0.263448
1102 1101.08 50 108 209614 2.07803e+07 9.92821 19.6119 0.242283
1103 1102.08 52 115 196124 2.24522e+07 9.30993 22.1962 0.231956
1104 1103.06 49 124 167803 2.48859e+07 10.2282 25.2022 0.23952
1105 1104 44 132 137722 2.72568e+07 13.9051 26.6637 0.260774
1106 1105.04 44 137 117600 2.88798e+07 21.8787 26.7411 0.267802
1107 1106.02 47 141 111085 2.95818e+07 25.1777 26.2266 0.24646
1108 1107.27 49 143 101431 3.03367e+07 25.4594 23.7028 0.219941
1109 1108.04 42 138 89612.9 3.09108e+07 23.894 21.6807 0.216007
1110 1109.16 38 145 70225.4 3.14446e+07 21.9482 18.6588 0.22333
1111 1110.2 35 148 58257.5 3.12055e+07 15.9536 17.0775 0.213863
1112 1111.31 33 150 55398.1 3.02948e+07 8.78513 16.42 0.160647
1113 1112.12 33 151 57690 2.94961e+07 6.56106 16.1654 0.114383
1114 1113.03 32 156 61132.9 2.8716e+07 5.6898 15.9742 0.0766012
1115 1114.47 24 147 61097.8 2.79727e+07 5.40706 15.8627 0.0507464
1116 1115.23 24 145 56850.1 2.77661e+07 5.67109 15.4666 0.0514357
1117 1116.03 24 145 50895.7 2.75279e+07 6.09801 14.9321 0.0644728
1118 1117.25 24 140 43812.9 2.68373e+07 9.31026 14.3225 0.12677
1119 1118.17 23 143 45037.6 2.59709e+07 14.4712 13.9561 0.225879
1120 1119.62 25 140 69495.7 2.41638e+07 20.4323 13.8834 0.417428
1121 1120.6 23 141 112092 2.28195e+07 15.0103 14.3827 0.497415
1122 1121.11 24 137 138514 2.21494e+07 19.4703 13.9734 0.518794
1123 1122.28 29 128 202871 2.07358e+07 17.1616 15.0339 0.529353
1124 1123.15 31 127 236922 1.99599e+07 16.6604 16.1292 0.507591
1125 1124.04 35 128 252710 1.94785e+07 15.5958 17.3596 0.460474
1126 1125.19 36 129 260217 1.91178e+07 13.1028 18.3611 0.372979
1127 1126.29 42 120 267466 1.85877e+07 10.7108 18.5098 0.28751
1128 1127.09 44 120 274012 1.79849e+07 9.63871 18.4927 0.240217
1129 1128.23 44 114 278686 1.72e+07 8.9227 19.8333 0.19844
1130 1129.05 43 116 269434 1.72798e+07 9.00806 21.7465 0.180711
1131 1130.35 43 107 219050 1.99104e+07 11.367 24.9946 0.16314
1132 1131.01 43 110 184386 2.232e+07 11.4853 26.4127 0.159785
1133 1132 43 114 132686 2.59972e+07 10.8486 24.4204 0.158431
1134 1133.24 40 116 83599.3 2.89976e+07 9.20717 20.0812 0.161296
1135 1134.16 36 124 58088.1 2.98788e+07 9.17326 17.696 0.182652
1136 1135.16 26 125 42538.4 2.9621e+07 11.9816 16.1524 0.230795
1137 1136.4 20 127 40276.3 2.81447e+07 12.881 15.6152 0.277116
1138 1137.27 19 128 48539.2 2.68709e+07 9.93426 15.3701 0.279983
1139 1138.1 19 122 62481.7 2.57729e+07 7.54897 15.8668 0.27275
1140 1139.65 19 113 87977.5 2.48531e+07 7.22021 16.3525 0.246195
1141 1140.06 20 114 89469.5 2.49798e+07 8.62015 16.206 0.23635
1142 1141.04 21 117 81137.5 2.57846e+07 9.18063 15.8046 0.213223
1143 1142.28 21 121 57906.4 2.68246e+07 12.2724 14.3747 0.204016
1144 1143.06 22 121 47259.2 2.68479e+07 16.795 13.7663 0.230681
1145 1144.35 25 124 49395.5 2.57122e+07 20.1791 13.3463 0.359413
1146 1145.09 27 126 64534.8 2.46818e+07 17.8596 13.1392 0.436976
1147 1146.09 27 122 104815 2.32674e+07 10.3892 14.3013 0.490815
1148 1147.21 31 121 155512 2.21974e+07 14.4729 15.1626 0.495699
1149 1148.2 34 120 184046 2.21856e+07 16.7741 17.954 0.46324
1150 1149.04 32 119 188483 2.29422e+07 18.9656 21.7217 0.407961
1151 1150.07 29 121 186244 2.41119e+07 18.56 26.8516 0.304194
1152 1151.03 34 121 190954 2.47643e+07 15.0658 31.195 0.200309
1153 1152.2 36 131 186606 2.58856e+07 12.8272 36.596 0.119436
1154 1153.05 31 135 154721 2.80572e+07 12.2325 38.5147 0.0893676
1155 1154.04 26 139 94579.4 3.14425e+07 12.5448 34.3632 0.073718
1156 1155.66 26 137 27969.9 3.28006e+07 30.8372 29.287 0.0917443
1157 1156.94 21 137 13777.8 3.05127e+07 34.1146 29.8693 0.128865
1158 1157.94 21 134 11282.9 2.82404e+07 19.9469 30.251 0.137989
1159 1158.13 22 133 11221.2 2.78078e+07 15.3929 28.4047 0.137228
1160 1159.4 23 128 12933 2.50342e+07 10.2999 29.4542 0.124839
1161 1160.29 23 127 15997.7 2.33008e+07 8.74098 29.9415 0.116594
1162 1161 24 123 19522.6 2.20665e+07 8.59298 29.9298 0.111616
1163 1162 24 119 26240.9 2.05939e+07 6.89428 32.3658 0.106129
1164 1163.17 25 119 35781.9 1.93334e+07 7.56279 32.9443 0.100425
1165 1164.44 27 121 45546.8 1.85926e+07 8.36258 34.5734 0.0940001
1166 1165.13 27 122 48799.9 1.84773e+07 8.93151 35.5635 0.0907515
1167 1166.43 29 120 48929.7 1.86565e+07 9.87896 36.9415 0.0876135
1168 1167.32 30 119 45054 1.8885e+07 11.5529 37.0651 0.0909568
1169 1168.04 29 122 41349.4 1.89924e+07 12.3486 37.365 0.0996353
1170 1169.19 28 123 37291.8 1.88942e+07 16.2562 37.2501 0.128782
1171 1170.22 28 126 38295.2 1.85342e+07 17.1592 37.2851 0.170217
1172 1171.16 30 128 44048.2 1.81165e+07 14.2885 37.669 0.208216
1173 1172.16 30 126 55564.4 1.77568e+07 10.068 38.9091 0.235618
1174 1173.25 30 127 70478.4 1.77251e+07 10.5127 39.1351 0.244888
1175 1174.08 30 125 79067 1.80738e+07 11.163 39.3481 0.240571
1176 1175.2 29 132 83316.5 1.90221e+07 13.0668 37.8501 0.225108
1177 1176.02 28 135 82685.2 1.98419e+07 16.136 36.6985 0.205826
1178 1177.03 29 130 83813.7 2.06583e+07 20.4321 34.972 0.164441
1179 1178.09 33 133 91913.3 2.11867e+07 21.6262 35.1454 0.107802
1180 1179.07 30 134 102436 2.16675e+07 20.5137 35.5016 0.068303
1181 1180.21 31 139 105746 2.27217e+07 21.7344 35.5306 0.0484175
1182 1181.21 31 136 95034.9 2.4122e+07 24.8025 34.2233 0.0489212
1183 1182.18 29 142 78146 2.5408e+07 26.9021 32.6345 0.0623104
1184 1183.59 30 144 56793.2 2.62602e+07 27.2194 30.638 0.0948577
1185 1184.1 30 143 51771.4 2.62445e+07 24.1733 30.3167 0.107205
1186 1185.22 30 140 44916.4 2.58041e+07 23.8431 29.5337 0.133293
1187 1186.2 30 140 43139.6 2.51245e+07 23.0455 28.9222 0.159015
1188 1187.05 32 139 44407.7 2.44615e+07 21.8231 27.638 0.184429
1189 1188.18 30 140 49697.1 2.36012e+07 18.2869 27.1724 0.2194
1190 1189.08 29 140 56116.2 2.30499e+07 17.8313 25.625 0.242187
1191 1190.07 29 131 63957.1 2.26713e+07 15.8905 24.3773 0.258183
1192 1191.1 30 130 71041.3 2.25737e+07 16.3106 22.3854 0.264979
1193 1192.29 32 128 75921.7 2.27989e+07 17.5086 20.175 0.262574
1194 1193.06 33 130 77422.8 2.30594e+07 18.0322 19.0867 0.256297
1195 1194.07 32 129 78571.5 2.34409e+07 17.4754 18.0424 0.242929
1196 1195.35 34 131 79501.5 2.39233e+07 15.6107 17.7835 0.221593
1197 1196.33 31 132 78716.5 2.43256e+07 14.7039 18.2703 0.208459
1198 1197.08 31 135 76484.4 2.46557e+07 14.5004 19.1862 0.204216
1199 1198.2 33 144 70882.1 2.51152e+07 16.1324 20.476 0.21045
1200 1199.11 34 142 66740.6 2.53137e+07 19.6082 21.4821 0.224842
1201 1200.15 34 140 66886.5 2.52225e+07 23.4432 22.5921 0.237335
1202 1201.48 33 142 82538.2 2.46257e+07 17.262 23.9351 0.214083
1203 1202.53 32 142 113311 2.38861e+07 10.0563 24.8397 0.167988
1204 1203.13 32 143 137491 2.33711e+07 8.85969 24.9665 0.139705
1205 1204.06 31 138 181980 2.24101e+07 6.87453 25.3975 0.102498
1206 1205.3 34 133 243477 2.06834e+07 5.01172 26.5533 0.0681071
1207 1206.49 33 125 282285 1.86322e+07 4.44297 27.4974 0.0500583
1208 1207.7 33 116 302622 1.64192e+07 4.25509 28.6245 0.0406964
1209 1208 34 114 304262 1.58817e+07 4.38297 26.5309 0.0391774
1210 1209.07 36 105 305255 1.42986e+07 4.29147 29.2172 0.0353621
1211 1210.26 38 103 287889 1.38497e+07 4.37789 32.0148 0.0319984
1212 1211.22 30 112 239166 1.63146e+07 4.56331 29.2545 0.0301606
1213 1212.09 29 114 157036 2.14042e+07 4.84398 19.963 0.0375313
1214 1213 29 123 79102 2.61339e+07 5.65421 15.6732 0.0828673
1215 1214.26 27 129 45836.5 2.70683e+07 8.62758 14.1368 0.18101
1216 1215.14 27 129 66686.6 2.55427e+07 3.98259 14.513 0.15044
1217 1216.02 29 124 116367 2.35369e+07 3.61696 14.2703 0.133461
1218 1217.07 32 115 198208 2.10075e+07 4.4985 13.7965 0.128845
1219 1218.05 32 109 261028 1.88286e+07 4.11406 14.6964 0.126986
1220 1219.56 31 103 285498 1.6909e+07 4.73626 16.7438 0.116317
1221 1220.15 30 104 266651 1.74596e+07 4.80442 19.1556 0.104585
1222 1221 29 112 206463 2.08512e+07 4.80625 26.0649 0.0790687
1223 1222.26 20 132 80371.9 2.81989e+07 6.24079 26.6272 0.0531828
1224 1223.03 19 141 35434.5 2.9838e+07 5.33864 26.7051 0.0551054
1225 1224.66 18 142 9066.29 2.76957e+07 25.0456 27.6491 0.175919
1226 1225.66 18 136 10598.2 2.53697e+07 26.3571 28.1935 0.225167
1227 1226.66 18 128 21841.5 2.30474e+07 16.3569 28.3841 0.213576
1228 1227.66 18 124 50918 2.08421e+07 14.1854 28.5067 0.208146
1229 1228.12 19 121 72995.8 1.98805e+07 19.8075 26.9793 0.207204
1230 1229.15 21 117 154250 1.77767e+07 15.1676 28.7577 0.206078
1231 1230.02 22 112 236357 1.61024e+07 18.5558 28.7824 0.20497
1232 1231.28 28 104 286126 1.41606e+07 25.8586 28.7912 0.198754
1233 1232.01 28 103 287299 1.3732e+07 27.3103 30.4233 0.186446
1234 1233.1 26 106 245464 1.56769e+07 29.9068 29.2989 0.142223
1235 1234.02 22 107 163488 2.08736e+07 29.4989 20.4077 0.0958806
1236 1235.06 21 114 65891.9 2.66093e+07 29.1533 15.1929 0.0685807
1237 1236.02 22 117 23111.5 2.77405e+07 35.9879 13.8632 0.068678
1238 1237.66 22 117 6788.09 2.50734e+07 31.3636 14.2028 0.1398
1239 1238.66 21 108 8688.59 2.29008e+07 4.98855 14.4707 0.0838613
1240 1239.66 21 98 18241.6 2.07931e+07 2.43534 14.528 0.0264856
1241 1240.9 21 96 51882.3 1.83784e+07 2.09248 14.5975 0.0079284
1242 1241.25 22 95 68562.4 1.7721e+07 3.14785 13.6784 0.00628688
1243 1242.33 24 91 150167 1.58269e+07 2.23046 14.825 0.00410196
1244 1243.42 26 87 238588 1.42239e+07 3.04368 14.9348 0.0033905
1245 1244 29 86 260577 1.36775e+07 3.94767 14.806 0.00318505
1246 1245.19 31 88 254379 1.44859e+07 4.17479 16.5367 0.00292431
1247 1246.06 27 96 197226 1.82219e+07 4.22058 13.3984 0.00319729
1248 1247.06 26 104 100161 2.43527e+07 4.34406 9.25395 0.00652433
1249 1248.09 24 113 36392.5 2.72712e+07 5.55557 7.8866 0.0298953
1250 1249.58 26 114 15317.4 2.57612e+07 22.7832 7.87787 0.206919
1251 1250.58 24 110 23084.2 2.36821e+07 18.3246 8.08293 0.305256
1252 1251.58 24 106 49118.2 2.15533e+07 12.8403 8.17134 0.32927
1253 1252.56 25 104 101000 1.95885e+07 14.5892 8.04872 0.332062
1254 1253.56 24 101 184299 1.78752e+07 13.6166 8.55727 0.326489
1255 1254.22 24 98 227163 1.71459e+07 18.6163 8.69176 0.314741
1256 1255.16 27 99 236599 1.75348e+07 22.9937 9.8626 0.275573
1257 1256.43 26 106 158151 2.26799e+07 29.0514 9.55207 0.188315
1258 1257 28 111 107634 2.57845e+07 23.9031 9.45586 0.163382
1259 1258.09 29 117 44311.4 2.87159e+07 31.0917 8.1373 0.179889
1260 1259.58 25 116 34223.7 2.70987e+07 11.4477 8.0295 0.195343
1261 1260.48 23 117 59692.5 2.50961e+07 5.79831 8.11903 0.151985
1262 1261.14 22 109 96160.9 2.35162e+07 5.38596 8.10977 0.139625
1263 1262.56 26 99 208699 2.02134e+07 6.04837 8.2076 0.132561
1264 1263.19 28 95 247918 1.8915e+07 7.21806 8.13013 0.130727
1265 1264.43 31 92 276481 1.74078e+07 7.78944 9.2455 0.121057
1266 1265.08 34 95 261060 1.79538e+07 8.04504 11.1019 0.108048
1267 1266.13 25 108 184348 2.2398e+07 8.61386 19.2947 0.0763537
1268 1267.06 23 129 91443.2 2.78911e+07 8.79627 28.8235 0.0561214
1269 1268.06 21 138 31720.8 3.01292e+07 12.8858 33.0688 0.0529908
1270 1269.62 19 140 7428.69 2.78729e+07 22.3873 36.4984 0.147637
1271 1270.58 18 136 6516.61 2.56134e+07 27.4606 36.9553 0.259373
1272 1271.58 18 129 11580.1 2.32867e+07 15.5593 38.6738 0.280376
1273 1272.59 19 121 26887.3 2.10825e+07 11.7626 38.6375 0.278683
1274 1273.59 19 116 63331.1 1.90245e+07 10.9132 39.0466 0.277838
1275 1274.59 19 111 135999 1.70694e+07 11.44 39.2936 0.277629
1276 1275.17 20 108 187923 1.59563e+07 15.7876 37.6518 0.277604
1277 1276.04 22 102 254441 1.43575e+07 17.901 37.6958 0.277576
1278 1277.14 25 97 299329 1.25039e+07 20.8745 36.3778 0.277217
1279 1278.14 29 96 310229 1.10362e+07 21.0217 37.6793 0.275296
1280 1279.69 32 93 303449 9.74286e+06 21.6554 41.4832 0.254709
1281 1280.08 34 91 296685 9.84621e+06 21.4476 41.0204 0.239301
1282 1281.04 25 94 255532 1.1915e+07 22.3381 28.2335 0.174868
1283 1282.06 21 98 161581 1.80344e+07 22.6149 14.2824 0.101985
1284 1283.08 23 113 66611.9 2.3957e+07 25.2892 10.6256 0.0685557
1285 1284.06 24 116 22058.5 2.53805e+07 23.9585 10.0133 0.058393
1286 1285.79 21 114 3642.3 2.28932e+07 73.375 10.4347 0.0544105
1287 1286.42 19 109 2159.81 2.16332e+07 39.8545 10.2028 0.0542954
1288 1287.42 19 104 1150.28 1.96858e+07 52.7475 10.5801 0.0590577
1289 1288.42 19 97 859.507 1.78619e+07 51.5067 10.597 0.107521
1290 1289.42 19 93 1019.47 1.61874e+07 43.7543 10.6024 0.280607
1291 1290.42 19 91 1811.06 1.46619e+07 25.7084 10.6048 0.490522
1292 1291.42 19 86 3974.1 1.32774e+07 18.3773 10.6089 0.611961
1293 1292.42 19 84 9440.65 1.20236e+07 15.9497 10.6204 0.662908
1294 1293.42 19 83 22824.6 1.08897e+07 15.052 10.6505 0.68172
1295 1294.65 21 83 64201.5 9.64623e+06 17.5382 10.4392 0.686667
1296 1295.65 21 81 135376 8.74057e+06 15.463 10.9482 0.682418
1297 1296.46 23 81 209642 8.07213e+06 18.9808 11.0257 0.673887
1298 1297.58 25 80 289454 7.25517e+06 21.1998 11.8837 0.654036
1299 1298.28 26 79 302464 6.83919e+06 25.9309 12.1854 0.634843
1300 1299.36 27 79 303214 6.51248e+06 26.6702 13.7411 0.580773
1301 1300.17 27 82 293194 6.91757e+06 26.5581 17.5873 0.493241
1302 1301.05 28 90 258809 9.03973e+06 26.4474 25.1611 0.337868
1303 1302.1 27 105 168038 1.52918e+07 27.7935 22.7953 0.175812
1304 1303.06 22 115 76004.2 2.13806e+07 32.6704 19.6029 0.112838
1305 1304.32 19 123 18963.2 2.35019e+07 43.9038 19.377 0.0897712
1306 1305.6 13 125 5053.61 2.19039e+07 54.4963 20.0513 0.0844497
1307 1306.6 13 119 2141.44 2.01037e+07 68.7666 20.7898 0.0830667
1308 1307.31 13 115 1299.28 1.8816e+07 39.5527 20.1927 0.0825564
1309 1308.31 13 110 737.152 1.70895e+07 46.0784 20.965 0.0821132
1310 1309.31 13 102 486.711 1.54953e+07 38.0311 20.9874 0.0818319
1311 1310.31 13 98 368.454 1.4039e+07 32.3075 20.9942 0.0816352
1312 1311.31 12 93 315.318 1.2715e+07 28.1404 20.994 0.081489
1313 1312.85 12 90 306.761 1.09139e+07 23.681 20.9863 0.081332
1314 1313.85 12 88 339.973 9.88371e+06 21.6438 20.9772 0.0812603
1315 1314.85 12 85 409.65 8.95256e+06 20.0653 20.9639 0.0812026
1316 1315.85 12 82 532.011 8.11226e+06 18.8312 20.9445 0.0811461
1317 1316.85 12 78 738.767 7.35569e+06 17.862 20.9155 0.0810688
1318 1317.85 12 76 1088.83 6.6771e+06 17.1018 20.8704 0.0809329
1319 1318.94 12 77 1764.42 6.02135e+06 16.4654 20.7896 0.0806391
1320 1319.94 12 76 2878.32 5.4965e+06 16.0318 20.6639 0.0801081
1321 1320.94 12 76 4871.12 5.04831e+06 15.7297 20.4499 0.0791083
1322 1321.94 12 76 8469.53 4.68821e+06 15.5644 20.0808 0.0772677
1323 1322.94 12 74 14928.4 4.44168e+06 15.5672 19.4486 0.0739707
1324 1323.94 12 74 26136.2 4.36047e+06 15.8167 18.4063 0.0683212
1325 1324.94 12 73 43996 4.54586e+06 16.484 16.8366 0.0593957
1326 1325.48 12 74 55934.3 4.81984e+06 20.8649 16.2237 0.0531141
1327 1326.24 12 75 73894.7 5.50159e+06 20.4287 14.6369 0.0431697
1328 1327.13 13 77 88488.2 6.88354e+06 24.9436 14.1695 0.0316498
1329 1328.38 13 85 85464.1 9.92472e+06 28.8482 13.7062 0.0194874
1330 1329.14 15 87 71951.4 1.1962e+07 29.0484 14.1563 0.0150213
1331 1330.08 17 92 52477 1.40044e+07 24.3798 14.5509 0.0114482
1332 1331.05 17 95 37346.6 1.51369e+07 17.4816 14.4565 0.00881597
1333 1332.92 17 98 23403.8 1.53468e+07 9.14302 14.4019 0.0044588
1334 1333.75 17 99 21011.9 1.50276e+07 6.62052 14.3737 0.00303678
1335 1334.08 17 101 20422.9 1.48757e+07 5.67983 14.0649 0.00259821
1336 1335.78 17 100 18983.9 1.4e+07 4.79267 14.0051 0.00113705
1337 1336.78 17 100 18946.1 1.34888e+07 4.43215 13.6763 0.000713353
1338 1337.03 17 100 18998.5 1.33651e+07 4.37383 13.2096 0.000636987
1339 1338.23 17 102 19515 1.28205e+07 4.18795 13.1157 0.000383293
1340 1339.53 17 104 20549.5 1.23138e+07 4.20085 12.4617 0.000237714
1341 1340.53 17 100 21820.6 1.19931e+07 4.27809 12.1595 0.000194061
1342 1341.28 19 101 23265.8 1.17897e+07 4.73935 11.6606 0.000219827
1343 1342.37 19 102 27175.5 1.15406e+07 5.23697 11.4004 0.000468432
1344 1343.1 19 103 32196.7 1.13986e+07 6.14779 11.0695 0.000913601
1345 1344.9 18 106 67620.4 1.10395e+07 4.56915 10.6013 0.00294106
1346 1345.12 18 107 75533.8 1.09866e+07 5.89582 10.3991 0.00316746
1347 1346.11 19 108 128063 1.06611e+07 3.99245 10.3539 0.00382858
1348 1347.02 22 110 187866 1.0225e+07 4.52011 10.1764 0.00392973
1349 1348.01 20 89 249533 9.69268e+06 3.78928 10.8805 0.00372425
1350 1349.15 20 83 275292 9.72644e+06 3.97945 12.9726 0.00326301
1351 1350.04 24 85 250635 1.15719e+07 4.1832 18.7921 0.00282944
1352 1351.03 24 92 171925 1.70122e+07 4.18491 24.4984 0.00300823
1353 1352.03 21 103 77475.6 2.3092e+07 4.28704 23.221 0.00703628
1354 1353.26 20 108 22988.8 2.50138e+07 7.17446 22.1183 0.0421727
1355 1354.21 21 111 14149.1 2.38603e+07 9.32147 22.4487 0.0863596
1356 1355.62 21 103 25021 2.12133e+07 2.96801 23.7928 0.0264243
1357 1356.62 20 97 53210.8 1.93384e+07 2.24638 24.1418 0.00699444
1358 1357.28 21 95 84265.7 1.82123e+07 3.29269 22.9442 0.00316065
1359 1358.3 21 88 157158 1.68133e+07 2.39234 25.4044 0.0011633
1360 1359.08 24 86 197502 1.6416e+07 3.6798 25.6933 0.000644613
1361 1360.1 25 85 200938 1.79152e+07 4.08158 26.77 0.000357103
1362 1361.06 25 91 143037 2.22521e+07 4.30243 20.6054 0.000269536
1363 1362.01 23 97 70617.4 2.65602e+07 4.05546 16.3352 0.000387547
1364 1363.21 23 102 21868.1 2.77621e+07 6.10394 14.3494 0.00158098
1365 1364.39 20 100 7238.09 2.60116e+07 9.41957 14.4405 0.00872002
1366 1365.54 19 95 3281.78 2.36147e+07 7.49054 14.2419 0.0381086
1367 1366.54 19 90 2399.43 2.15228e+07 12.0736 14.8589 0.0932376
1368 1367.54 19 85 2761.07 1.95593e+07 11.1477 14.8771 0.150845
1369 1368.54 19 79 4534.6 1.77598e+07 7.43876 14.8956 0.194684
1370 1369.1 20 78 6536.52 1.68268e+07 7.59436 14.2719 0.21557
1371 1370.1 20 76 13459.8 1.53032e+07 5.42647 14.9804 0.248443
1372 1371.45 21 75 36694.1 1.35626e+07 5.90319 14.9348 0.286336
1373 1372.26 21 74 64032 1.27446e+07 7.7952 14.8021 0.305731
1374 1373.02 23 72 101287 1.22128e+07 7.27895 15.7121 0.31987
1375 1374.14 27 72 159902 1.2127e+07 11.0462 17.1323 0.329454
1376 1375.07 30 75 188312 1.29961e+07 13.6105 18.6342 0.323371
1377 1376.2 26 80 196072 1.49908e+07 18.9906 17.1783 0.298485
1378 1377.02 26 88 202117 1.61876e+07 21.829 16.2661 0.266343
1379 1378.39 25 84 247598 1.62242e+07 16.03 15.2206 0.210532
1380 1379.41 28 85 285468 1.49957e+07 14.9839 15.6018 0.191256
1381 1380.48 31 80 305753 1.33223e+07 15.4118 15.7765 0.183682
1382 1381.37 34 76 311291 1.19411e+07 15.8378 15.3939 0.181146
1383 1382.07 36 74 313041 1.09613e+07 15.8733 15.3781 0.179764
1384 1383.09 40 71 312293 9.75677e+06 15.9335 16.0285 0.17622
1385 1384.69 42 67 290376 9.46082e+06 16.7358 19.6095 0.147313
1386 1385.26 36 66 266151 1.06298e+07 17.2757 22.2569 0.121775
1387 1386.07 30 69 206501 1.45082e+07 16.6762 24.9935 0.0806771
1388 1387.03 26 78 108518 2.10928e+07 16.5947 21.1098 0.049646
1389 1388.1 24 89 35468.6 2.48685e+07 23.4658 18.6564 0.0376533
1390 1389.23 24 92 10094.4 2.43622e+07 20.9493 18.6546 0.0351932
1391 1390.06 24 93 4435.6 2.29308e+07 27.4379 18.9597 0.0381705
1392 1391.73 22 80 1532.62 1.97204e+07 43.8095 19.9827 0.0997787
1393 1392.73 21 73 1546.28 1.79008e+07 24.3681 20.03 0.218622
1394 1393.72 21 71 2627.13 1.62391e+07 9.48107 20.0289 0.331152
1395 1394.72 21 68 5852.67 1.47074e+07 6.14773 20.0563 0.385115
1396 1395.72 21 64 14176.9 1.33117e+07 5.3574 20.0708 0.404612
1397 1396.72 21 58 34512.3 1.20369e+07 5.17485 20.109 0.411421
1398 1397.37 22 58 59858.3 1.12595e+07 6.4002 19.4434 0.413116
1399 1398.37 22 57 128971 1.01475e+07 5.47645 20.3535 0.413224
1400 1399.18 24 56 195268 9.33497e+06 8.95858 19.1956 0.410312
1401 1400.18 24 55 276617 8.5657e+06 7.38708 21.6213 0.396341
1402 1401.19 25 54 284538 8.66581e+06 10.0668 22.1426 0.344649
1403 1402.45 25 59 223034 1.25085e+07 11.8935 12.1012 0.203932
1404 1403 23 64 172384 1.59958e+07 10.2044 10.567 0.149328
1405 1404.09 23 82 71790.1 2.25706e+07 11.6241 7.51915 0.0937215
1406 1405.33 14 86 18336.2 2.43006e+07 15.6295 7.03866 0.0764243
1407 1406.98 9 86 3482.13 2.18738e+07 32.715 7.39989 0.0716619
1408 1407.98 9 78 1608.74 1.99828e+07 25.6591 7.48222 0.0707081
1409 1408.98 9 75 911.609 1.81616e+07 21.3281 7.50799 0.0707196
1410 1409.98 8 70 674.88 1.6472e+07 20.1997 7.51603 0.0836153
1411 1410.04 8 71 670.432 1.6374e+07 15.0839 6.84095 0.0857753
1412 1411.68 8 59 993.721 1.39269e+07 15.3336 7.51768 0.260383
1413 1412.68 8 58 1981.81 1.26109e+07 9.41452 7.51648 0.393098
1414 1413.68 8 55 4606.34 1.14168e+07 7.24122 7.51526 0.467048
1415 1414.68 8 52 11300.8 1.03325e+07 6.52264 7.51573 0.500056
1416 1415.68 8 49 27832.9 9.3448e+06 6.31064 7.52196 0.514191
1417 1416.68 8 49 65929.2 8.43746e+06 6.36913 7.54411 0.520153
1418 1417.68 8 47 140153 7.59494e+06 6.76534 7.6064 0.521751
1419 1418.07 9 48 172047 7.28464e+06 10.5649 7.11449 0.521149
1420 1419.07 9 47 265506 6.57888e+06 8.46473 7.88419 0.513114
1421 1420.49 14 48 293231 6.37706e+06 12.0583 9.10614 0.44268
1422 1421.06 15 49 281797 7.09834e+06 12.8698 10.5952 0.369294
1423 1422.12 11 51 209048 1.12205e+07 16.869 8.54744 0.204577
1424 1423.01 11 58 128939 1.71198e+07 14.4567 9.22932 0.120825
1425 1424.28 12 71 38324.9 2.25037e+07 19.8483 8.38138 0.080157
1426 1425.04 14 72 16787.7 2.27321e+07 20.15 8.54722 0.0733448
1427 1426.18 11 72 5285.46 2.13114e+07 43.5641 8.93569 0.069707
1428 1427.87 9 65 1471.25 1.8382e+07 29.6232 9.18014 0.0690121
1429 1428.03 10 64 1340.22 1.81005e+07 14.5874 8.49031 0.0693118
1430 1429.62 9 60 788.526 1.55174e+07 25.8359 9.22112 0.106152
1431 1430.62 9 53 925.457 1.40649e+07 23.945 9.22638 0.237239
1432 1431.62 9 50 1600.03 1.27419e+07 14.7877 9.22818 0.428908
